,"(deg C) Mean Temperature (ERA5) at Vavuniya, 2007-01-01 to 2025-12-31"
"2019-02-19",28.3049
"2019-02-20",27.0519
"2019-02-21",27.1052
"2019-02-22",26.6878
"2019-02-23",25.9763
"2019-02-24",26.2715
"2019-02-25",27.8903
"2019-02-26",28.518
"2019-02-27",28.4941
"2019-02-28",28.6863
"2019-03-01",27.8088
"2019-03-02",27.8406
"2019-03-03",27.5702
"2019-03-04",28.2896
"2019-03-05",28.8234
"2019-03-06",29.8368
"2019-03-07",29.817
"2019-03-08",29.2797
"2019-03-09",28.7942
"2019-03-10",28.6422
"2019-03-11",28.3404
"2019-03-12",27.6309
"2019-03-13",27.8535
"2019-03-14",28.417
"2019-03-15",27.7877
"2019-03-16",28.4176
"2019-03-17",28.0331
"2019-03-18",28.1345
"2019-03-19",28.5107
"2019-03-20",28.8865
"2019-03-21",28.7156
"2019-03-22",29.1146
"2019-03-23",29.7413
"2019-03-24",29.4584
"2019-03-25",28.6258
"2019-03-26",28.6419
"2019-03-27",29.0009
"2019-03-28",29.2407
"2019-03-29",29.7989
"2019-03-30",29.8373
"2019-03-31",30.0953
"2019-04-01",29.9905
"2019-04-02",30.0872
"2019-04-03",29.9718
"2019-04-04",29.6186
"2019-04-05",29.4726
"2019-04-06",30.0992
"2019-04-07",30.3845
"2019-04-08",30.6993
"2019-04-09",30.2882
"2019-04-10",30.8051
"2019-04-11",31.015
"2019-04-12",31.0457
"2019-04-13",30.6479
"2019-04-14",30.5727
"2019-04-15",30.1401
"2019-04-16",29.1615
"2019-04-17",28.0639
"2019-04-18",28.7991
"2019-04-19",28.5417
"2019-04-20",27.6216
"2019-04-21",28.9295
"2019-04-22",29.3161
"2019-04-23",28.9199
"2019-04-24",29.6462
"2019-04-25",29.119
"2019-04-26",29.5555
"2019-04-27",29.8664
"2019-04-28",29.1057
"2019-04-29",29.2881
"2019-04-30",28.7771
"2019-05-01",30.2608
"2019-05-02",30.1753
"2019-05-03",29.8847
"2019-05-04",30.76
"2019-05-05",30.1649
"2019-05-06",30.163
"2019-05-07",29.8443
"2019-05-08",29.4414
"2019-05-09",30.0509
"2019-05-10",30.9189
"2019-05-11",30.6125
"2019-05-12",30.9282
"2019-05-13",30.5547
"2019-05-14",30.9322
"2019-05-15",30.7521
"2019-05-16",30.9058
"2019-05-17",30.635
"2019-05-18",30.7018
"2019-05-19",30.9031
"2019-05-20",30.5136
"2019-05-21",29.9602
"2019-05-22",29.919
"2019-05-23",29.7238
"2019-05-24",29.5528
"2019-05-25",29.511
"2019-05-26",30.005
"2019-05-27",30.8106
"2019-05-28",31.467
"2019-05-29",31.4229
"2019-05-30",30.7985
"2019-05-31",30.1248
"2019-06-01",30.6056
"2019-06-02",30.3465
"2019-06-03",30.4046
"2019-06-04",29.5587
"2019-06-05",29.8914
"2019-06-06",30.4331
"2019-06-07",29.4693
"2019-06-08",30.2165
"2019-06-09",29.3727
"2019-06-10",28.386
"2019-06-11",29.4212
"2019-06-12",30.055
"2019-06-13",30.0927
"2019-06-14",30.2764
"2019-06-15",30.9921
"2019-06-16",30.6245
"2019-06-17",30.9168
"2019-06-18",30.9807
"2019-06-19",31.2168
"2019-06-20",30.9139
"2019-06-21",30.5692
"2019-06-22",30.7228
"2019-06-23",30.9394
"2019-06-24",31.0019
"2019-06-25",30.3293
"2019-06-26",30.0735
"2019-06-27",30.6655
"2019-06-28",30.4034
"2019-06-29",30.5668
"2019-06-30",30.2812
"2019-07-01",29.9004
"2019-07-02",30.2199
"2019-07-03",30.3925
"2019-07-04",30.6318
"2019-07-05",30.338
"2019-07-06",30.3093
"2019-07-07",30.3404
"2019-07-08",30.8802
"2019-07-09",28.9478
"2019-07-10",29.2071
"2019-07-11",30.0454
"2019-07-12",30.454
"2019-07-13",29.3353
"2019-07-14",28.8872
"2019-07-15",29.387
"2019-07-16",30.4859
"2019-07-17",30.0591
"2019-07-18",29.3922
"2019-07-19",30.0837
"2019-07-20",30.398
"2019-07-21",29.9561
"2019-07-22",28.9645
"2019-07-23",29.6496
"2019-07-24",30.1815
"2019-07-25",29.3814
"2019-07-26",29.4246
"2019-07-27",29.5848
"2019-07-28",30.0774
"2019-07-29",29.5147
"2019-07-30",30.5343
"2019-07-31",30.2157
"2019-08-01",30.4027
"2019-08-02",30.1266
"2019-08-03",29.9231
"2019-08-04",29.7881
"2019-08-05",29.6995
"2019-08-06",29.7311
"2019-08-07",28.3332
"2019-08-08",28.2128
"2019-08-09",28.364
"2019-08-10",29.7062
"2019-08-11",30.621
"2019-08-12",29.8876
"2019-08-13",29.4986
"2019-08-14",29.1564
"2019-08-15",30.1406
"2019-08-16",28.9201
"2019-08-17",26.9058
"2019-08-18",27.6454
"2019-08-19",28.8933
"2019-08-20",29.1395
"2019-08-21",28.7672
"2019-08-22",27.8746
"2019-08-23",28.6763
"2019-08-24",29.6984
"2019-08-25",29.0682
"2019-08-26",28.7488
"2019-08-27",29.1974
"2019-08-28",30.0224
"2019-08-29",29.869
"2019-08-30",29.879
"2019-08-31",29.8979
"2019-09-01",29.095
"2019-09-02",29.3672
"2019-09-03",29.7711
"2019-09-04",29.2517
"2019-09-05",29.3953
"2019-09-06",30.0466
"2019-09-07",30.5159
"2019-09-08",30.7444
"2019-09-09",30.6604
"2019-09-10",30.697
"2019-09-11",28.5392
"2019-09-12",28.0473
"2019-09-13",28.5093
"2019-09-14",29.0864
"2019-09-15",27.0742
"2019-09-16",27.6005
"2019-09-17",28.6843
"2019-09-18",28.3319
"2019-09-19",27.5935
"2019-09-20",28.9876
"2019-09-21",29.1937
"2019-09-22",28.7935
"2019-09-23",27.4434
"2019-09-24",26.1798
"2019-09-25",26.2621
"2019-09-26",27.8042
"2019-09-27",27.7332
"2019-09-28",26.9464
"2019-09-29",27.1075
"2019-09-30",26.7749
"2019-10-01",26.928
"2019-10-02",28.0057
"2019-10-03",27.4727
"2019-10-04",27.9553
"2019-10-05",27.5089
"2019-10-06",26.6636
"2019-10-07",27.1838
"2019-10-08",27.3873
"2019-10-09",27.6972
"2019-10-10",27.6022
"2019-10-11",26.7345
"2019-10-12",27.2125
"2019-10-13",27.2473
"2019-10-14",28.0498
"2019-10-15",26.4777
"2019-10-16",26.0776
"2019-10-17",25.8394
"2019-10-18",27.1113
"2019-10-19",26.1446
"2019-10-20",25.9965
"2019-10-21",25.3017
"2019-10-22",26.5832
"2019-10-23",27.1657
"2019-10-24",25.3679
"2019-10-25",27.4603
"2019-10-26",25.8036
"2019-10-27",26.3696
"2019-10-28",24.7635
"2019-10-29",25.3247
"2019-10-30",25.6075
"2019-10-31",25.7722
"2019-11-01",26.8645
"2019-11-02",26.7938
"2019-11-03",26.3213
"2019-11-04",26.9318
"2019-11-05",26.9775
"2019-11-06",27.3065
"2019-11-07",27.9125
"2019-11-08",27.7096
"2019-11-09",27.1928
"2019-11-10",27.4266
"2019-11-11",27.3094
"2019-11-12",26.6989
"2019-11-13",27.0145
"2019-11-14",27.3989
"2019-11-15",26.8055
"2019-11-16",26.2319
"2019-11-17",26.9207
"2019-11-18",26.9642
"2019-11-19",26.6557
"2019-11-20",27.0423
"2019-11-21",26.8381
"2019-11-22",25.9247
"2019-11-23",26.0576
"2019-11-24",26.2197
"2019-11-25",25.4234
"2019-11-26",26.5115
"2019-11-27",26.1134
"2019-11-28",26.3823
"2019-11-29",25.5633
"2019-11-30",25.1414
"2019-12-01",25.3752
"2019-12-02",25.4164
"2019-12-03",25.5675
"2019-12-04",25.1214
"2019-12-05",24.9716
"2019-12-06",25.825
"2019-12-07",25.7964
"2019-12-08",26.4437
"2019-12-09",26.2177
"2019-12-10",25.1442
"2019-12-11",26.0007
"2019-12-12",25.6991
"2019-12-13",26.0817
"2019-12-14",25.8087
"2019-12-15",25.6808
"2019-12-16",26.1208
"2019-12-17",25.9927
"2019-12-18",26.118
"2019-12-19",26.1876
"2019-12-20",25.1426
"2019-12-21",26.1849
"2019-12-22",25.929
"2019-12-23",25.2963
"2019-12-24",26.526
"2019-12-25",25.513
"2019-12-26",25.0633
"2019-12-27",25.5271
"2019-12-28",25.3088
"2019-12-29",25.7978
"2019-12-30",25.9015
"2019-12-31",25.9902
"2020-01-01",26.5857
"2020-01-02",26.7631
"2020-01-03",26.906
"2020-01-04",27.0381
"2020-01-05",27.3111
"2020-01-06",26.9275
"2020-01-07",26.1993
"2020-01-08",25.2438
"2020-01-09",25.0138
"2020-01-10",25.3603
"2020-01-11",26.2748
"2020-01-12",25.6031
"2020-01-13",23.713
"2020-01-14",23.3334
"2020-01-15",24.1033
"2020-01-16",25.1648
"2020-01-17",25.4822
"2020-01-18",26.4005
"2020-01-19",26.25
"2020-01-20",26.4436
"2020-01-21",26.4514
"2020-01-22",26.1895
"2020-01-23",26.8084
"2020-01-24",26.2499
"2020-01-25",25.726
"2020-01-26",25.149
"2020-01-27",25.1768
"2020-01-28",25.6996
"2020-01-29",25.6073
"2020-01-30",25.4771
"2020-01-31",25.9517
"2020-02-01",25.9527
"2020-02-02",26.0891
"2020-02-03",25.766
"2020-02-04",26.2384
"2020-02-05",26.0664
"2020-02-06",25.7888
"2020-02-07",25.3013
"2020-02-08",25.9564
"2020-02-09",25.7033
"2020-02-10",26.5902
"2020-02-11",27.1359
"2020-02-12",27.336
"2020-02-13",26.6809
"2020-02-14",26.8196
"2020-02-15",26.4418
"2020-02-16",26.93
"2020-02-17",25.7417
"2020-02-18",25.3007
"2020-02-19",25.8765
"2020-02-20",27.42
"2020-02-21",26.6462
"2020-02-22",27.4609
"2020-02-23",26.8089
"2020-02-24",27.2233
"2020-02-25",27.2405
"2020-02-26",27.5006
"2020-02-27",27.0761
"2020-02-28",26.8202
"2020-02-29",26.7395
"2020-03-01",26.767
"2020-03-02",26.4125
"2020-03-03",26.1932
"2020-03-04",26.8316
"2020-03-05",27.712
"2020-03-06",28.4655
"2020-03-07",27.891
"2020-03-08",27.969
"2020-03-09",27.6695
"2020-03-10",28.0254
"2020-03-11",28.0979
"2020-03-12",28.1836
"2020-03-13",27.6807
"2020-03-14",27.4062
"2020-03-15",28.3242
"2020-03-16",28.3284
"2020-03-17",28.6399
"2020-03-18",28.4533
"2020-03-19",28.9879
"2020-03-20",28.7667
"2020-03-21",28.8516
"2020-03-22",28.6527
"2020-03-23",28.775
"2020-03-24",28.3304
"2020-03-25",28.2039
"2020-03-26",27.9865
"2020-03-27",27.8149
"2020-03-28",28.5223
"2020-03-29",29.1179
"2020-03-30",28.7729
"2020-03-31",27.8699
"2020-04-01",28.167
"2020-04-02",29.1138
"2020-04-03",29.2669
"2020-04-04",28.1659
"2020-04-05",29.0042
"2020-04-06",29.5926
"2020-04-07",29.7836
"2020-04-08",29.7378
"2020-04-09",29.7042
"2020-04-10",28.3761
"2020-04-11",29.2983
"2020-04-12",28.7205
"2020-04-13",29.0071
"2020-04-14",29.3737
"2020-04-15",28.4471
"2020-04-16",28.841
"2020-04-17",29.4573
"2020-04-18",29.713
"2020-04-19",29.5712
"2020-04-20",30.3045
"2020-04-21",29.8069
"2020-04-22",29.0151
"2020-04-23",28.9674
"2020-04-24",29.2873
"2020-04-25",30.1771
"2020-04-26",29.8465
"2020-04-27",30.2946
"2020-04-28",30.271
"2020-04-29",30.0906
"2020-04-30",29.0912
"2020-05-01",29.6111
"2020-05-02",31.0035
"2020-05-03",30.597
"2020-05-04",30.0685
"2020-05-05",29.6276
"2020-05-06",29.5832
"2020-05-07",28.5771
"2020-05-08",28.9907
"2020-05-09",28.7285
"2020-05-10",28.1539
"2020-05-11",27.4994
"2020-05-12",27.6406
"2020-05-13",28.3137
"2020-05-14",29.5252
"2020-05-15",29.0278
"2020-05-16",28.9376
"2020-05-17",29.6866
"2020-05-18",29.0437
"2020-05-19",29.7665
"2020-05-20",30.0055
"2020-05-21",29.4246
"2020-05-22",29.3421
"2020-05-23",30.0224
"2020-05-24",30.2721
"2020-05-25",29.9351
"2020-05-26",30.0017
"2020-05-27",29.0396
"2020-05-28",29.1959
"2020-05-29",29.7011
"2020-05-30",29.6673
"2020-05-31",29.624
"2020-06-01",29.0899
"2020-06-02",29.2823
"2020-06-03",29.5651
"2020-06-04",29.9513
"2020-06-05",29.5942
"2020-06-06",28.3753
"2020-06-07",28.8675
"2020-06-08",29.4392
"2020-06-09",30.0712
"2020-06-10",30.1243
"2020-06-11",29.1525
"2020-06-12",29.7327
"2020-06-13",30.3961
"2020-06-14",30.6462
"2020-06-15",30.828
"2020-06-16",30.4537
"2020-06-17",30.7666
"2020-06-18",30.905
"2020-06-19",30.8223
"2020-06-20",30.916
"2020-06-21",30.0267
"2020-06-22",30.2398
"2020-06-23",29.3509
"2020-06-24",28.8054
"2020-06-25",27.6538
"2020-06-26",28.3793
"2020-06-27",29.7283
"2020-06-28",29.5311
"2020-06-29",29.7918
"2020-06-30",29.4061
"2020-07-01",30.0496
"2020-07-02",30.126
"2020-07-03",28.78
"2020-07-04",29.4534
"2020-07-05",30.096
"2020-07-06",29.7572
"2020-07-07",30.7704
"2020-07-08",29.2016
"2020-07-09",27.7831
"2020-07-10",27.1242
"2020-07-11",28.3748
"2020-07-12",28.9526
"2020-07-13",28.6642
"2020-07-14",29.8214
"2020-07-15",29.3769
"2020-07-16",28.8936
"2020-07-17",29.8061
"2020-07-18",28.756
"2020-07-19",27.94
"2020-07-20",26.7711
"2020-07-21",28.5149
"2020-07-22",28.2642
"2020-07-23",28.1145
"2020-07-24",28.451
"2020-07-25",28.8976
"2020-07-26",28.5263
"2020-07-27",28.5993
"2020-07-28",26.7153
"2020-07-29",28.0974
"2020-07-30",29.1919
"2020-07-31",29.2197
"2020-08-01",29.2738
"2020-08-02",29.0832
"2020-08-03",29.101
"2020-08-04",29.0425
"2020-08-05",29.4921
"2020-08-06",28.4915
"2020-08-07",29.7251
"2020-08-08",29.0473
"2020-08-09",27.526
"2020-08-10",28.9528
"2020-08-11",29.3045
"2020-08-12",29.2327
"2020-08-13",29.3148
"2020-08-14",29.3984
"2020-08-15",29.4899
"2020-08-16",29.156
"2020-08-17",29.8206
"2020-08-18",29.6553
"2020-08-19",30.1426
"2020-08-20",30.0709
"2020-08-21",30.2427
"2020-08-22",30.2864
"2020-08-23",29.9801
"2020-08-24",30.0532
"2020-08-25",30.3231
"2020-08-26",30.1966
"2020-08-27",30.15
"2020-08-28",29.9939
"2020-08-29",29.8328
"2020-08-30",30.331
"2020-08-31",29.5438
"2020-09-01",27.749
"2020-09-02",25.6544
"2020-09-03",28.3803
"2020-09-04",29.1937
"2020-09-05",28.1952
"2020-09-06",26.1548
"2020-09-07",28.7892
"2020-09-08",29.1731
"2020-09-09",26.7646
"2020-09-10",28.2163
"2020-09-11",28.5818
"2020-09-12",28.1728
"2020-09-13",28.5151
"2020-09-14",28.9111
"2020-09-15",29.2012
"2020-09-16",29.4056
"2020-09-17",29.1154
"2020-09-18",28.8693
"2020-09-19",29.5928
"2020-09-20",29.1692
"2020-09-21",28.8084
"2020-09-22",28.286
"2020-09-23",29.3973
"2020-09-24",29.5067
"2020-09-25",27.3795
"2020-09-26",29.2553
"2020-09-27",29.5083
"2020-09-28",28.6628
"2020-09-29",27.5414
"2020-09-30",28.3526
"2020-10-01",28.9205
"2020-10-02",29.3032
"2020-10-03",29.4478
"2020-10-04",29.4906
"2020-10-05",29.754
"2020-10-06",29.6691
"2020-10-07",29.1977
"2020-10-08",29.2086
"2020-10-09",29.1487
"2020-10-10",28.5892
"2020-10-11",29.0405
"2020-10-12",29.6379
"2020-10-13",29.6788
"2020-10-14",29.1491
"2020-10-15",29.2731
"2020-10-16",29.3563
"2020-10-17",29.1642
"2020-10-18",28.0347
"2020-10-19",28.9181
"2020-10-20",28.8827
"2020-10-21",29.108
"2020-10-22",29.0352
"2020-10-23",29.3817
"2020-10-24",29.4478
"2020-10-25",29.4963
"2020-10-26",29.1801
"2020-10-27",28.867
"2020-10-28",27.9437
"2020-10-29",28.2515
"2020-10-30",28.1832
"2020-10-31",28.1802
"2020-11-01",29.0123
"2020-11-02",28.7111
"2020-11-03",28.6832
"2020-11-04",27.2979
"2020-11-05",27.1682
"2020-11-06",27.0627
"2020-11-07",27.6924
"2020-11-08",25.6876
"2020-11-09",25.5067
"2020-11-10",25.3416
"2020-11-11",26.2421
"2020-11-12",26.8013
"2020-11-13",26.6965
"2020-11-14",26.2998
"2020-11-15",26.8035
"2020-11-16",25.5596
"2020-11-17",25.7057
"2020-11-18",26.673
"2020-11-19",26.8877
"2020-11-20",26.0669
"2020-11-21",26.8538
"2020-11-22",25.4673
"2020-11-23",24.9873
"2020-11-24",24.8949
"2020-11-25",25.3369
"2020-11-26",26.6352
"2020-11-27",26.5311
"2020-11-28",26.8967
"2020-11-29",26.8835
"2020-11-30",26.711
"2020-12-01",25.481
"2020-12-02",24.5521
"2020-12-03",24.4013
"2020-12-04",24.1484
"2020-12-05",25.4826
"2020-12-06",26.6941
"2020-12-07",26.8088
"2020-12-08",25.8985
"2020-12-09",25.938
"2020-12-10",25.6433
"2020-12-11",25.1955
"2020-12-12",25.1095
"2020-12-13",25.1078
"2020-12-14",25.3036
"2020-12-15",25.1511
"2020-12-16",26.1003
"2020-12-17",25.4017
"2020-12-18",24.8664
"2020-12-19",25.3855
"2020-12-20",25.3944
"2020-12-21",25.3848
"2020-12-22",24.4144
"2020-12-23",25.5615
"2020-12-24",25.3862
"2020-12-25",25.3771
"2020-12-26",25.3299
"2020-12-27",24.8295
"2020-12-28",25.2177
"2020-12-29",26.4868
"2020-12-30",26.3064
"2020-12-31",24.8439
"2021-01-01",25.3813
"2021-01-02",26.2883
"2021-01-03",25.3303
"2021-01-04",25.3671
"2021-01-05",25.6583
"2021-01-06",25.8492
"2021-01-07",26.2722
"2021-01-08",26.3733
"2021-01-09",24.9267
"2021-01-10",24.8649
"2021-01-11",24.4308
"2021-01-12",25.1115
"2021-01-13",24.9995
"2021-01-14",25.7898
"2021-01-15",24.8774
"2021-01-16",25.5778
"2021-01-17",25.8093
"2021-01-18",24.5743
"2021-01-19",25.7159
"2021-01-20",26.2429
"2021-01-21",26.9907
"2021-01-22",26.7988
"2021-01-23",25.6481
"2021-01-24",24.9328
"2021-01-25",25.3166
"2021-01-26",25.0283
"2021-01-27",24.9443
"2021-01-28",25.7613
"2021-01-29",24.4623
"2021-01-30",25.7733
"2021-01-31",26.0798
"2021-02-01",25.5316
"2021-02-02",25.5002
"2021-02-03",25.4995
"2021-02-04",24.9694
"2021-02-05",25.0037
"2021-02-06",26.0104
"2021-02-07",25.8114
"2021-02-08",25.5695
"2021-02-09",24.5722
"2021-02-10",24.1887
"2021-02-11",23.7236
"2021-02-12",24.8597
"2021-02-13",25.8226
"2021-02-14",25.8078
"2021-02-15",25.3133
"2021-02-16",25.1291
"2021-02-17",25.3033
"2021-02-18",25.7904
"2021-02-19",25.8691
"2021-02-20",25.9557
"2021-02-21",26.0828
"2021-02-22",26.3315
"2021-02-23",26.2396
"2021-02-24",25.8307
"2021-02-25",26.0836
"2021-02-26",25.605
"2021-02-27",25.7836
"2021-02-28",26.1168
"2021-03-01",25.9833
"2021-03-02",25.8552
"2021-03-03",25.5641
"2021-03-04",26.7096
"2021-03-05",27.173
"2021-03-06",27.1082
"2021-03-07",27.5446
"2021-03-08",26.5539
"2021-03-09",26.6953
"2021-03-10",25.8392
"2021-03-11",27.4233
"2021-03-12",27.5602
"2021-03-13",27.7773
"2021-03-14",27.1198
"2021-03-15",27.0363
"2021-03-16",27.3897
"2021-03-17",27.2239
"2021-03-18",27.2609
"2021-03-19",27.3022
"2021-03-20",27.3814
"2021-03-21",27.8234
"2021-03-22",28.2937
"2021-03-23",28.5618
"2021-03-24",28.0112
"2021-03-25",27.7239
"2021-03-26",28.9896
"2021-03-27",27.874
"2021-03-28",27.7365
"2021-03-29",28.537
"2021-03-30",29.1589
"2021-03-31",29.615
"2021-04-01",29.8546
"2021-04-02",30.1154
"2021-04-03",29.4581
"2021-04-04",29.2663
"2021-04-05",29.5603
"2021-04-06",29.184
"2021-04-07",28.8668
"2021-04-08",29.3118
"2021-04-09",28.7025
"2021-04-10",28.107
"2021-04-11",28.4432
"2021-04-12",27.9596
"2021-04-13",27.5612
"2021-04-14",26.7653
"2021-04-15",26.3691
"2021-04-16",27.3821
"2021-04-17",28.4649
"2021-04-18",28.3672
"2021-04-19",29.3145
"2021-04-20",28.9256
"2021-04-21",28.8248
"2021-04-22",29.5447
"2021-04-23",28.9659
"2021-04-24",29.1745
"2021-04-25",29.5923
"2021-04-26",29.0908
"2021-04-27",29.245
"2021-04-28",29.5111
"2021-04-29",29.6803
"2021-04-30",28.8936
"2021-05-01",28.6678
"2021-05-02",28.3675
"2021-05-03",27.3209
"2021-05-04",27.072
"2021-05-05",28.1685
"2021-05-06",28.254
"2021-05-07",27.929
"2021-05-08",28.5866
"2021-05-09",27.9076
"2021-05-10",27.9935
"2021-05-11",28.8801
"2021-05-12",28.4971
"2021-05-13",27.6473
"2021-05-14",28.8872
"2021-05-15",29.0568
"2021-05-16",28.6287
"2021-05-17",29.684
"2021-05-18",29.8844
"2021-05-19",28.777
"2021-05-20",27.719
"2021-05-21",27.6155
"2021-05-22",28.4008
"2021-05-23",28.1528
"2021-05-24",29.3698
"2021-05-25",27.6992
"2021-05-26",28.4203
"2021-05-27",29.2127
"2021-05-28",29.5088
"2021-05-29",29.6323
"2021-05-30",29.5875
"2021-05-31",29.6495
"2021-06-01",29.536
"2021-06-02",29.769
"2021-06-03",28.8511
"2021-06-04",27.9886
"2021-06-05",26.7808
"2021-06-06",28.4271
"2021-06-07",29.0725
"2021-06-08",28.1472
"2021-06-09",28.9503
"2021-06-10",29.1308
"2021-06-11",29.3734
"2021-06-12",29.5809
"2021-06-13",29.4517
"2021-06-14",29.36
"2021-06-15",29.4897
"2021-06-16",29.6646
"2021-06-17",29.8033
"2021-06-18",29.9159
"2021-06-19",30.0117
"2021-06-20",30.2748
"2021-06-21",30.2582
"2021-06-22",29.3184
"2021-06-23",29.0225
"2021-06-24",28.7926
"2021-06-25",29.7465
"2021-06-26",29.8341
"2021-06-27",28.7527
"2021-06-28",28.8201
"2021-06-29",29.3812
"2021-06-30",29.5217
"2021-07-01",28.3495
"2021-07-02",29.4947
"2021-07-03",29.3708
"2021-07-04",28.7093
"2021-07-05",29.659
"2021-07-06",29.1026
"2021-07-07",29.3235
"2021-07-08",29.6393
"2021-07-09",28.9857
"2021-07-10",28.0015
"2021-07-11",29.3771
"2021-07-12",30.0505
"2021-07-13",29.4294
"2021-07-14",29.1776
"2021-07-15",29.292
"2021-07-16",29.0197
"2021-07-17",28.6589
"2021-07-18",28.5679
"2021-07-19",29.2048
"2021-07-20",29.2316
"2021-07-21",29.23
"2021-07-22",29.6827
"2021-07-23",29.2976
"2021-07-24",28.9787
"2021-07-25",29.1651
"2021-07-26",28.9512
"2021-07-27",29.6002
"2021-07-28",29.3284
"2021-07-29",29.6291
"2021-07-30",30.0418
"2021-07-31",30.1211
"2021-08-01",29.6139
"2021-08-02",29.8289
"2021-08-03",29.3416
"2021-08-04",29.8843
"2021-08-05",29.7019
"2021-08-06",29.7948
"2021-08-07",29.112
"2021-08-08",29.0563
"2021-08-09",28.9793
"2021-08-10",29.1526
"2021-08-11",28.9261
"2021-08-12",28.1921
"2021-08-13",29.0914
"2021-08-14",29.0445
"2021-08-15",27.9147
"2021-08-16",28.6362
"2021-08-17",28.4768
"2021-08-18",28.2892
"2021-08-19",29.1864
"2021-08-20",29.6215
"2021-08-21",28.047
"2021-08-22",26.8924
"2021-08-23",27.6028
"2021-08-24",28.4078
"2021-08-25",28.5954
"2021-08-26",28.5198
"2021-08-27",29.1022
"2021-08-28",29.3209
"2021-08-29",29.2446
"2021-08-30",29.8488
"2021-08-31",29.5791
"2021-09-01",29.0965
"2021-09-02",27.2331
"2021-09-03",27.6929
"2021-09-04",28.6118
"2021-09-05",28.8876
"2021-09-06",29.0296
"2021-09-07",29.703
"2021-09-08",29.5027
"2021-09-09",29.67
"2021-09-10",30.127
"2021-09-11",29.8948
"2021-09-12",29.6316
"2021-09-13",29.9519
"2021-09-14",30.1838
"2021-09-15",29.7983
"2021-09-16",28.9152
"2021-09-17",28.7006
"2021-09-18",28.0828
"2021-09-19",28.8784
"2021-09-20",28.1663
"2021-09-21",28.6583
"2021-09-22",29.4724
"2021-09-23",28.9367
"2021-09-24",28.224
"2021-09-25",29.1141
"2021-09-26",28.0417
"2021-09-27",28.0005
"2021-09-28",28.4401
"2021-09-29",28.8329
"2021-09-30",28.0423
"2021-10-01",25.1775
"2021-10-02",26.9125
"2021-10-03",27.9894
"2021-10-04",26.16
"2021-10-05",25.7171
"2021-10-06",27.1258
"2021-10-07",28.4096
"2021-10-08",28.5853
"2021-10-09",28.0811
"2021-10-10",28.8163
"2021-10-11",26.8532
"2021-10-12",28.7895
"2021-10-13",29.16
"2021-10-14",29.056
"2021-10-15",29.052
"2021-10-16",27.48
"2021-10-17",28.7511
"2021-10-18",29.1208
"2021-10-19",28.6287
"2021-10-20",27.3174
"2021-10-21",27.5531
"2021-10-22",27.7501
"2021-10-23",27.3767
"2021-10-24",27.7002
"2021-10-25",27.5033
"2021-10-26",25.9855
"2021-10-27",26.233
"2021-10-28",25.7863
"2021-10-29",26.0611
"2021-10-30",25.7638
"2021-10-31",25.6644
"2021-11-01",26.2907
"2021-11-02",26.859
"2021-11-03",25.9354
"2021-11-04",26.0549
"2021-11-05",26.5455
"2021-11-06",26.3835
"2021-11-07",25.7515
"2021-11-08",24.5299
"2021-11-09",24.7339
"2021-11-10",25.3491
"2021-11-11",27.2527
"2021-11-12",26.6184
"2021-11-13",25.9825
"2021-11-14",26.9326
"2021-11-15",26.8776
"2021-11-16",27.2416
"2021-11-17",25.5221
"2021-11-18",26.3511
"2021-11-19",27.5042
"2021-11-20",27.3629
"2021-11-21",26.7709
"2021-11-22",26.964
"2021-11-23",26.1684
"2021-11-24",25.0991
"2021-11-25",25.3751
"2021-11-26",25.7088
"2021-11-27",26.0185
"2021-11-28",25.6376
"2021-11-29",26.5424
"2021-11-30",26.7521
"2021-12-01",26.6462
"2021-12-02",26.4326
"2021-12-03",26.848
"2021-12-04",26.8296
"2021-12-05",27.4864
"2021-12-06",26.8399
"2021-12-07",26.5255
"2021-12-08",27.0095
"2021-12-09",26.9827
"2021-12-10",27.2742
"2021-12-11",27.1924
"2021-12-12",26.2515
"2021-12-13",26.2068
"2021-12-14",25.9616
"2021-12-15",26.0005
"2021-12-16",25.7414
"2021-12-17",25.1121
"2021-12-18",25.6769
"2021-12-19",25.7128
"2021-12-20",25.9808
"2021-12-21",25.5286
"2021-12-22",25.0915
"2021-12-23",24.2925
"2021-12-24",24.6221
"2021-12-25",24.4792
"2021-12-26",25.2116
"2021-12-27",25.5281
"2021-12-28",25.312
"2021-12-29",25.8092
"2021-12-30",24.9474
"2021-12-31",24.8803
"2022-01-01",24.8242
"2022-01-02",25.0711
"2022-01-03",25.3392
"2022-01-04",25.6781
"2022-01-05",25.1597
"2022-01-06",26.1535
"2022-01-07",26.1542
"2022-01-08",26.1432
"2022-01-09",26.0744
"2022-01-10",25.1845
"2022-01-11",25.5194
"2022-01-12",26.179
"2022-01-13",26.8485
"2022-01-14",27.0494
"2022-01-15",26.4514
"2022-01-16",26.6832
"2022-01-17",25.7852
"2022-01-18",25.4879
"2022-01-19",24.8305
"2022-01-20",23.4838
"2022-01-21",23.8633
"2022-01-22",24.344
"2022-01-23",25.006
"2022-01-24",25.3619
"2022-01-25",25.6331
"2022-01-26",25.0784
"2022-01-27",24.9461
"2022-01-28",26.0154
"2022-01-29",26.1498
"2022-01-30",26.0846
"2022-01-31",26.3736
"2022-02-01",25.4055
"2022-02-02",24.2803
"2022-02-03",24.5413
"2022-02-04",25.7279
