,"(deg C) Mean Temperature (ERA5) at Ratnapura, 2007-01-01 to 2025-12-31"
"2018-10-21",23.967
"2018-10-22",23.663
"2018-10-23",23.777
"2018-10-24",23.5747
"2018-10-25",23.369
"2018-10-26",23.3969
"2018-10-27",24.0566
"2018-10-28",23.8164
"2018-10-29",24.458
"2018-10-30",24.7671
"2018-10-31",24.2511
"2018-11-01",22.7196
"2018-11-02",24.0146
"2018-11-03",23.6315
"2018-11-04",24.4355
"2018-11-05",22.8927
"2018-11-06",22.2051
"2018-11-07",23.7531
"2018-11-08",23.9367
"2018-11-09",22.7276
"2018-11-10",23.6919
"2018-11-11",23.895
"2018-11-12",23.6879
"2018-11-13",23.7354
"2018-11-14",24.2182
"2018-11-15",24.473
"2018-11-16",24.2283
"2018-11-17",23.9928
"2018-11-18",23.4382
"2018-11-19",23.7599
"2018-11-20",22.9745
"2018-11-21",24.2061
"2018-11-22",24.7535
"2018-11-23",24.5488
"2018-11-24",23.5721
"2018-11-25",23.8735
"2018-11-26",23.8786
"2018-11-27",24.5208
"2018-11-28",23.5345
"2018-11-29",23.999
"2018-11-30",23.6999
"2018-12-01",23.9504
"2018-12-02",24.3878
"2018-12-03",23.7272
"2018-12-04",24.5594
"2018-12-05",23.7675
"2018-12-06",23.7418
"2018-12-07",23.7819
"2018-12-08",24.0706
"2018-12-09",23.1803
"2018-12-10",23.3852
"2018-12-11",23.0318
"2018-12-12",23.0526
"2018-12-13",22.5977
"2018-12-14",23.3352
"2018-12-15",23.6817
"2018-12-16",23.1946
"2018-12-17",23.589
"2018-12-18",24.0607
"2018-12-19",24.2878
"2018-12-20",24.2456
"2018-12-21",22.9256
"2018-12-22",23.5821
"2018-12-23",23.658
"2018-12-24",23.466
"2018-12-25",24.3156
"2018-12-26",23.7639
"2018-12-27",23.6848
"2018-12-28",23.7717
"2018-12-29",23.6327
"2018-12-30",23.7913
"2018-12-31",23.8436
"2019-01-01",24.0326
"2019-01-02",23.6988
"2019-01-03",23.6457
"2019-01-04",23.7347
"2019-01-05",24.0094
"2019-01-06",23.6888
"2019-01-07",23.7422
"2019-01-08",24.3762
"2019-01-09",24.7024
"2019-01-10",24.4961
"2019-01-11",24.0294
"2019-01-12",23.5985
"2019-01-13",24.0016
"2019-01-14",23.7411
"2019-01-15",24.2258
"2019-01-16",23.6443
"2019-01-17",23.5629
"2019-01-18",22.8518
"2019-01-19",22.1143
"2019-01-20",22.5065
"2019-01-21",23.1301
"2019-01-22",23.6679
"2019-01-23",23.9162
"2019-01-24",24.5362
"2019-01-25",24.8069
"2019-01-26",24.9067
"2019-01-27",24.263
"2019-01-28",23.7542
"2019-01-29",23.8805
"2019-01-30",24.4555
"2019-01-31",24.8679
"2019-02-01",24.9769
"2019-02-02",25.05
"2019-02-03",24.693
"2019-02-04",23.9031
"2019-02-05",24.168
"2019-02-06",24.1042
"2019-02-07",24.9378
"2019-02-08",24.1842
"2019-02-09",23.7282
"2019-02-10",24.2834
"2019-02-11",24.6092
"2019-02-12",24.8846
"2019-02-13",25.4854
"2019-02-14",24.7923
"2019-02-15",24.7319
"2019-02-16",24.1361
"2019-02-17",24.6503
"2019-02-18",25.1688
"2019-02-19",25.2183
"2019-02-20",24.1997
"2019-02-21",24.7424
"2019-02-22",24.6794
"2019-02-23",23.6813
"2019-02-24",24.3833
"2019-02-25",25.2817
"2019-02-26",25.0213
"2019-02-27",23.8659
"2019-02-28",24.1337
"2019-03-01",24.4991
"2019-03-02",24.9943
"2019-03-03",24.9813
"2019-03-04",24.2784
"2019-03-05",25.1677
"2019-03-06",25.0314
"2019-03-07",24.9924
"2019-03-08",24.9773
"2019-03-09",24.762
"2019-03-10",24.7123
"2019-03-11",24.533
"2019-03-12",24.2917
"2019-03-13",24.6037
"2019-03-14",25.2027
"2019-03-15",25.1193
"2019-03-16",25.1161
"2019-03-17",24.542
"2019-03-18",24.1875
"2019-03-19",24.9967
"2019-03-20",25.2276
"2019-03-21",24.2759
"2019-03-22",24.9841
"2019-03-23",24.6311
"2019-03-24",24.9502
"2019-03-25",24.8173
"2019-03-26",24.4702
"2019-03-27",25.2334
"2019-03-28",25.0714
"2019-03-29",24.5534
"2019-03-30",24.8963
"2019-03-31",25.3035
"2019-04-01",25.6272
"2019-04-02",25.3648
"2019-04-03",25.2486
"2019-04-04",25.3206
"2019-04-05",25.7962
"2019-04-06",25.9036
"2019-04-07",25.7817
"2019-04-08",25.7169
"2019-04-09",25.274
"2019-04-10",25.8651
"2019-04-11",25.2388
"2019-04-12",26.1569
"2019-04-13",25.6754
"2019-04-14",25.7977
"2019-04-15",25.0661
"2019-04-16",24.7171
"2019-04-17",23.951
"2019-04-18",24.7955
"2019-04-19",25.1274
"2019-04-20",24.4557
"2019-04-21",24.8444
"2019-04-22",24.7819
"2019-04-23",24.7548
"2019-04-24",25.9669
"2019-04-25",24.1585
"2019-04-26",24.9601
"2019-04-27",25.4579
"2019-04-28",25.5081
"2019-04-29",24.6491
"2019-04-30",24.3039
"2019-05-01",25.3331
"2019-05-02",25.4614
"2019-05-03",24.3314
"2019-05-04",25.0299
"2019-05-05",24.8896
"2019-05-06",24.9068
"2019-05-07",25.0089
"2019-05-08",24.9387
"2019-05-09",25.2475
"2019-05-10",26.0085
"2019-05-11",25.579
"2019-05-12",25.7649
"2019-05-13",25.7458
"2019-05-14",25.3997
"2019-05-15",25.3852
"2019-05-16",25.6431
"2019-05-17",25.5243
"2019-05-18",25.4762
"2019-05-19",25.6291
"2019-05-20",25.2174
"2019-05-21",25.0659
"2019-05-22",24.2654
"2019-05-23",24.8212
"2019-05-24",24.5742
"2019-05-25",24.5191
"2019-05-26",25.4867
"2019-05-27",26.0308
"2019-05-28",26.5589
"2019-05-29",25.6233
"2019-05-30",25.2952
"2019-05-31",24.9546
"2019-06-01",25.3767
"2019-06-02",25.2978
"2019-06-03",24.8436
"2019-06-04",24.1736
"2019-06-05",25.0711
"2019-06-06",24.8927
"2019-06-07",24.6664
"2019-06-08",25.0274
"2019-06-09",24.3217
"2019-06-10",23.6632
"2019-06-11",24.6675
"2019-06-12",24.5296
"2019-06-13",24.4782
"2019-06-14",24.4827
"2019-06-15",25.7421
"2019-06-16",25.233
"2019-06-17",25.0935
"2019-06-18",25.6433
"2019-06-19",25.5092
"2019-06-20",24.7862
"2019-06-21",24.5147
"2019-06-22",24.2697
"2019-06-23",24.938
"2019-06-24",25.2595
"2019-06-25",25.188
"2019-06-26",24.909
"2019-06-27",25.3148
"2019-06-28",25.1008
"2019-06-29",25.0755
"2019-06-30",24.8345
"2019-07-01",24.962
"2019-07-02",25.1744
"2019-07-03",24.9106
"2019-07-04",25.0872
"2019-07-05",25.1986
"2019-07-06",25.1398
"2019-07-07",25.079
"2019-07-08",25.8385
"2019-07-09",23.7645
"2019-07-10",23.766
"2019-07-11",24.9011
"2019-07-12",25.0403
"2019-07-13",23.9432
"2019-07-14",24.0933
"2019-07-15",24.2689
"2019-07-16",24.7147
"2019-07-17",23.8791
"2019-07-18",23.4387
"2019-07-19",24.0492
"2019-07-20",24.2104
"2019-07-21",24.1911
"2019-07-22",23.9037
"2019-07-23",24.0404
"2019-07-24",24.1189
"2019-07-25",24.1178
"2019-07-26",23.9683
"2019-07-27",24.351
"2019-07-28",24.3081
"2019-07-29",24.0926
"2019-07-30",24.5864
"2019-07-31",24.3854
"2019-08-01",25.0365
"2019-08-02",24.8119
"2019-08-03",24.8682
"2019-08-04",24.8874
"2019-08-05",25.1093
"2019-08-06",24.9808
"2019-08-07",24.3216
"2019-08-08",23.4748
"2019-08-09",23.5638
"2019-08-10",23.4782
"2019-08-11",24.3982
"2019-08-12",23.9515
"2019-08-13",23.2576
"2019-08-14",23.7276
"2019-08-15",24.3586
"2019-08-16",23.9596
"2019-08-17",23.8666
"2019-08-18",24.4566
"2019-08-19",24.4508
"2019-08-20",24.4759
"2019-08-21",24.184
"2019-08-22",23.0239
"2019-08-23",22.6816
"2019-08-24",24.0947
"2019-08-25",23.899
"2019-08-26",23.2043
"2019-08-27",24.014
"2019-08-28",24.1519
"2019-08-29",24.2386
"2019-08-30",23.8991
"2019-08-31",24.5955
"2019-09-01",23.8486
"2019-09-02",24.5057
"2019-09-03",24.6229
"2019-09-04",24.1843
"2019-09-05",23.9647
"2019-09-06",24.6379
"2019-09-07",25.0938
"2019-09-08",25.213
"2019-09-09",25.0807
"2019-09-10",24.6915
"2019-09-11",23.5229
"2019-09-12",22.7855
"2019-09-13",23.8865
"2019-09-14",24.1633
"2019-09-15",22.9176
"2019-09-16",22.8129
"2019-09-17",23.6908
"2019-09-18",24.0611
"2019-09-19",23.248
"2019-09-20",23.7303
"2019-09-21",24.5313
"2019-09-22",23.7429
"2019-09-23",23.3875
"2019-09-24",22.7173
"2019-09-25",21.8115
"2019-09-26",23.5508
"2019-09-27",23.6766
"2019-09-28",22.7698
"2019-09-29",23.3055
"2019-09-30",23.4414
"2019-10-01",23.0138
"2019-10-02",24.1101
"2019-10-03",23.4484
"2019-10-04",24.0998
"2019-10-05",23.7061
"2019-10-06",22.706
"2019-10-07",23.4358
"2019-10-08",23.5096
"2019-10-09",23.8839
"2019-10-10",23.8191
"2019-10-11",23.0525
"2019-10-12",23.5081
"2019-10-13",23.8646
"2019-10-14",24.512
"2019-10-15",23.8051
"2019-10-16",23.0242
"2019-10-17",24.1152
"2019-10-18",23.9735
"2019-10-19",23.542
"2019-10-20",23.25
"2019-10-21",22.9388
"2019-10-22",23.1305
"2019-10-23",23.7216
"2019-10-24",22.1148
"2019-10-25",23.4676
"2019-10-26",23.4477
"2019-10-27",23.2057
"2019-10-28",22.8619
"2019-10-29",23.0876
"2019-10-30",23.5457
"2019-10-31",23.7186
"2019-11-01",24.3426
"2019-11-02",23.4369
"2019-11-03",22.7999
"2019-11-04",24.0521
"2019-11-05",24
"2019-11-06",24.4732
"2019-11-07",24.9367
"2019-11-08",24.7913
"2019-11-09",23.8847
"2019-11-10",24.0912
"2019-11-11",24.1301
"2019-11-12",24.0911
"2019-11-13",24.1782
"2019-11-14",24.9446
"2019-11-15",24.3135
"2019-11-16",23.4361
"2019-11-17",24.2748
"2019-11-18",23.993
"2019-11-19",23.8078
"2019-11-20",23.6998
"2019-11-21",24.2313
"2019-11-22",23.5944
"2019-11-23",23.8696
"2019-11-24",23.9353
"2019-11-25",23.2177
"2019-11-26",23.6182
"2019-11-27",24.4828
"2019-11-28",24.1134
"2019-11-29",23.8572
"2019-11-30",23.2301
"2019-12-01",23.898
"2019-12-02",24.0938
"2019-12-03",24.456
"2019-12-04",23.321
"2019-12-05",23.1572
"2019-12-06",24.3834
"2019-12-07",23.0366
"2019-12-08",24.0259
"2019-12-09",23.7315
"2019-12-10",23.6974
"2019-12-11",23.3898
"2019-12-12",24.1272
"2019-12-13",24.3337
"2019-12-14",24.2291
"2019-12-15",23.4373
"2019-12-16",23.5273
"2019-12-17",23.3601
"2019-12-18",23.7592
"2019-12-19",23.7454
"2019-12-20",22.6364
"2019-12-21",24.5443
"2019-12-22",24.1362
"2019-12-23",24.185
"2019-12-24",24.2541
"2019-12-25",23.8952
"2019-12-26",23.996
"2019-12-27",24.4617
"2019-12-28",24.5714
"2019-12-29",24.2508
"2019-12-30",24.356
"2019-12-31",24.6963
"2020-01-01",24.6639
"2020-01-02",24.4369
"2020-01-03",24.9282
"2020-01-04",25.1659
"2020-01-05",24.7425
"2020-01-06",24.9812
"2020-01-07",25.1866
"2020-01-08",24.296
"2020-01-09",24.3138
"2020-01-10",23.4258
"2020-01-11",24.8192
"2020-01-12",24.7047
"2020-01-13",23.7525
"2020-01-14",23.1812
"2020-01-15",23.5063
"2020-01-16",24.5256
"2020-01-17",24.1341
"2020-01-18",24.9353
"2020-01-19",25.3852
"2020-01-20",25.103
"2020-01-21",25.2732
"2020-01-22",24.9126
"2020-01-23",25.4535
"2020-01-24",25.4953
"2020-01-25",25.1695
"2020-01-26",24.8355
"2020-01-27",24.0387
"2020-01-28",23.3963
"2020-01-29",23.7845
"2020-01-30",23.9871
"2020-01-31",24.0917
"2020-02-01",24.299
"2020-02-02",24.4242
"2020-02-03",24.6495
"2020-02-04",24.861
"2020-02-05",24.6642
"2020-02-06",24.8185
"2020-02-07",24.3975
"2020-02-08",24.8362
"2020-02-09",24.8416
"2020-02-10",25.04
"2020-02-11",26.1026
"2020-02-12",26.0236
"2020-02-13",25.0539
"2020-02-14",24.5568
"2020-02-15",25.175
"2020-02-16",25.5164
"2020-02-17",25.3117
"2020-02-18",24.3827
"2020-02-19",24.1511
"2020-02-20",25.9758
"2020-02-21",26.2822
"2020-02-22",25.1956
"2020-02-23",25.1732
"2020-02-24",25.3426
"2020-02-25",26.0757
"2020-02-26",26.1027
"2020-02-27",25.9887
"2020-02-28",26.0267
"2020-02-29",25.2398
"2020-03-01",26.1201
"2020-03-02",25.7482
"2020-03-03",25.7121
"2020-03-04",25.5449
"2020-03-05",25.2802
"2020-03-06",25.627
"2020-03-07",25.9161
"2020-03-08",26.3471
"2020-03-09",26.7292
"2020-03-10",26.4869
"2020-03-11",26.315
"2020-03-12",26.4456
"2020-03-13",26.4038
"2020-03-14",26.0982
"2020-03-15",26.1348
"2020-03-16",26.1606
"2020-03-17",25.2147
"2020-03-18",26.3768
"2020-03-19",25.9351
"2020-03-20",25.1592
"2020-03-21",25.5469
"2020-03-22",25.6532
"2020-03-23",25.8594
"2020-03-24",26.0327
"2020-03-25",25.5393
"2020-03-26",25.5496
"2020-03-27",25.6137
"2020-03-28",26.5239
"2020-03-29",26.0804
"2020-03-30",25.7763
"2020-03-31",25.9045
"2020-04-01",25.2381
"2020-04-02",25.693
"2020-04-03",26.1226
"2020-04-04",24.9072
"2020-04-05",26.2212
"2020-04-06",26.526
"2020-04-07",26.337
"2020-04-08",26.0244
"2020-04-09",25.5039
"2020-04-10",25.5856
"2020-04-11",25.783
"2020-04-12",25.3607
"2020-04-13",24.9334
"2020-04-14",24.9242
"2020-04-15",24.3944
"2020-04-16",25.0263
"2020-04-17",25.2295
"2020-04-18",25.3574
"2020-04-19",24.9263
"2020-04-20",25.767
"2020-04-21",25.5778
"2020-04-22",24.3964
"2020-04-23",24.8472
"2020-04-24",25.2601
"2020-04-25",25.5894
"2020-04-26",25.4987
"2020-04-27",25.9908
"2020-04-28",25.7043
"2020-04-29",25.9963
"2020-04-30",25.6113
"2020-05-01",25.4282
"2020-05-02",26.542
"2020-05-03",25.8169
"2020-05-04",25.5789
"2020-05-05",24.8212
"2020-05-06",24.3061
"2020-05-07",25.0379
"2020-05-08",25.6713
"2020-05-09",25.5402
"2020-05-10",25.2904
"2020-05-11",25.0623
"2020-05-12",25.3634
"2020-05-13",25.4724
"2020-05-14",25.8856
"2020-05-15",25.2259
"2020-05-16",25.6452
"2020-05-17",25.9265
"2020-05-18",25.0119
"2020-05-19",24.7066
"2020-05-20",25.6479
"2020-05-21",24.7599
"2020-05-22",24.489
"2020-05-23",26.0853
"2020-05-24",25.6817
"2020-05-25",25.8634
"2020-05-26",25.8794
"2020-05-27",24.5931
"2020-05-28",25.0612
"2020-05-29",25.2049
"2020-05-30",25.749
"2020-05-31",25.8035
"2020-06-01",25.4611
"2020-06-02",25.1344
"2020-06-03",24.8213
"2020-06-04",24.9994
"2020-06-05",25.5591
"2020-06-06",23.532
"2020-06-07",23.5309
"2020-06-08",24.796
"2020-06-09",25.5328
"2020-06-10",25.0671
"2020-06-11",24.3938
"2020-06-12",24.9053
"2020-06-13",25.7592
"2020-06-14",25.378
"2020-06-15",25.645
"2020-06-16",25.1399
"2020-06-17",25.3229
"2020-06-18",25.5828
"2020-06-19",25.2888
"2020-06-20",25.4736
"2020-06-21",24.4818
"2020-06-22",25.173
"2020-06-23",25.1175
"2020-06-24",24.9494
"2020-06-25",24.2033
"2020-06-26",23.912
"2020-06-27",24.658
"2020-06-28",24.9489
"2020-06-29",24.7213
"2020-06-30",24.9082
"2020-07-01",25.0832
"2020-07-02",25.4492
"2020-07-03",24.5745
"2020-07-04",24.4203
"2020-07-05",25.3045
"2020-07-06",24.4568
"2020-07-07",25.3901
"2020-07-08",24.9106
"2020-07-09",24.3428
"2020-07-10",23.9495
"2020-07-11",23.7484
"2020-07-12",24.5588
"2020-07-13",24.7383
"2020-07-14",25.2311
"2020-07-15",24.5892
"2020-07-16",23.6738
"2020-07-17",25.0869
"2020-07-18",24.2567
"2020-07-19",24.7199
"2020-07-20",22.3396
"2020-07-21",24.4397
"2020-07-22",24.5229
"2020-07-23",23.7467
"2020-07-24",23.5987
"2020-07-25",23.8798
"2020-07-26",23.8049
"2020-07-27",24.2383
"2020-07-28",23.6031
"2020-07-29",23.7176
"2020-07-30",23.7809
"2020-07-31",24.4488
"2020-08-01",24.2395
"2020-08-02",23.6028
"2020-08-03",23.6582
"2020-08-04",24.0057
"2020-08-05",24.1963
"2020-08-06",23.325
"2020-08-07",24.0486
"2020-08-08",23.8357
"2020-08-09",23.4317
"2020-08-10",24.0355
"2020-08-11",23.5637
"2020-08-12",24.1732
"2020-08-13",24.2204
"2020-08-14",24.1848
"2020-08-15",24.1642
"2020-08-16",24.4115
"2020-08-17",24.5485
"2020-08-18",24.5418
"2020-08-19",24.6736
"2020-08-20",24.6682
"2020-08-21",25.0232
"2020-08-22",25.0159
"2020-08-23",25.0734
"2020-08-24",25.0192
"2020-08-25",24.604
"2020-08-26",24.5802
"2020-08-27",24.7532
"2020-08-28",24.4095
"2020-08-29",24.617
"2020-08-30",24.7125
"2020-08-31",24.3729
"2020-09-01",23.6088
"2020-09-02",22.2072
"2020-09-03",23.7898
"2020-09-04",24.8632
"2020-09-05",23.7253
"2020-09-06",21.8653
"2020-09-07",23.9385
"2020-09-08",24.6262
"2020-09-09",23.5266
"2020-09-10",24.0124
"2020-09-11",24.4727
"2020-09-12",23.9271
"2020-09-13",23.6424
"2020-09-14",23.811
"2020-09-15",24.2347
"2020-09-16",24.5438
"2020-09-17",24.2927
"2020-09-18",23.353
"2020-09-19",23.873
"2020-09-20",23.7393
"2020-09-21",23.0933
"2020-09-22",23.2246
"2020-09-23",23.7228
"2020-09-24",23.7768
"2020-09-25",23.081
"2020-09-26",23.982
"2020-09-27",24.5771
"2020-09-28",24.146
"2020-09-29",23.2144
"2020-09-30",22.9499
"2020-10-01",23.773
"2020-10-02",24.5579
"2020-10-03",24.1196
"2020-10-04",23.8489
"2020-10-05",24.0313
"2020-10-06",23.9247
"2020-10-07",23.5345
"2020-10-08",24.148
"2020-10-09",23.0336
"2020-10-10",23.9611
"2020-10-11",23.4992
"2020-10-12",24.098
"2020-10-13",24.2627
"2020-10-14",23.3975
"2020-10-15",23.4802
"2020-10-16",23.5777
"2020-10-17",23.6952
"2020-10-18",24.0358
"2020-10-19",24.0536
"2020-10-20",24.1516
"2020-10-21",23.9194
"2020-10-22",23.7331
"2020-10-23",24.0556
"2020-10-24",23.9635
"2020-10-25",24.2474
"2020-10-26",24.607
"2020-10-27",23.9401
"2020-10-28",23.9685
"2020-10-29",24.0972
"2020-10-30",24.4152
"2020-10-31",24.701
"2020-11-01",25.1159
"2020-11-02",24.6995
"2020-11-03",24.5554
"2020-11-04",23.7793
"2020-11-05",24.182
"2020-11-06",23.7573
"2020-11-07",23.9979
"2020-11-08",23.3473
"2020-11-09",23.9824
"2020-11-10",24.0237
"2020-11-11",24.4604
"2020-11-12",24.3267
"2020-11-13",24.2837
"2020-11-14",24.4227
"2020-11-15",24.5902
"2020-11-16",23.7699
"2020-11-17",24.1771
"2020-11-18",24.4121
"2020-11-19",24.2546
"2020-11-20",23.7006
"2020-11-21",23.8978
"2020-11-22",23.7098
"2020-11-23",24.0573
"2020-11-24",23.8336
"2020-11-25",24.1236
"2020-11-26",24.325
"2020-11-27",23.7176
"2020-11-28",24.4723
"2020-11-29",25.0565
"2020-11-30",24.8099
"2020-12-01",24.1431
"2020-12-02",22.9821
"2020-12-03",23.2052
"2020-12-04",23.4086
"2020-12-05",23.2002
"2020-12-06",23.8578
"2020-12-07",25.0931
"2020-12-08",23.8451
"2020-12-09",24.3868
"2020-12-10",23.5338
"2020-12-11",23.9467
"2020-12-12",23.365
"2020-12-13",23.8137
"2020-12-14",23.2366
"2020-12-15",23.6013
"2020-12-16",23.6546
"2020-12-17",23.7621
"2020-12-18",24.0057
"2020-12-19",24.19
"2020-12-20",23.2752
"2020-12-21",23.4775
"2020-12-22",22.8422
"2020-12-23",23.6691
"2020-12-24",24.0804
"2020-12-25",24.0018
"2020-12-26",23.4831
"2020-12-27",23.2725
"2020-12-28",24.0527
"2020-12-29",24.2022
"2020-12-30",24.615
"2020-12-31",22.9457
"2021-01-01",22.6875
"2021-01-02",23.9684
"2021-01-03",24.0699
"2021-01-04",23.4382
"2021-01-05",23.6177
"2021-01-06",23.6459
"2021-01-07",24.5681
"2021-01-08",24.1344
"2021-01-09",22.7543
"2021-01-10",23.2828
"2021-01-11",23.2296
"2021-01-12",23.8087
"2021-01-13",23.4141
"2021-01-14",23.5653
"2021-01-15",22.8406
"2021-01-16",23.3002
"2021-01-17",23.3937
"2021-01-18",23.1248
"2021-01-19",23.8657
"2021-01-20",24.9184
"2021-01-21",24.8609
"2021-01-22",24.6192
"2021-01-23",23.6817
"2021-01-24",24.0399
"2021-01-25",23.8451
"2021-01-26",22.6828
"2021-01-27",23.0749
"2021-01-28",24.072
"2021-01-29",23.852
"2021-01-30",23.8274
"2021-01-31",23.6446
"2021-02-01",24.1927
"2021-02-02",24.4033
"2021-02-03",23.4212
"2021-02-04",23.7511
"2021-02-05",23.9807
"2021-02-06",23.8231
"2021-02-07",23.868
"2021-02-08",24.0175
"2021-02-09",24.7783
"2021-02-10",24.008
"2021-02-11",23.7746
"2021-02-12",24.5169
"2021-02-13",24.685
"2021-02-14",24.9357
"2021-02-15",24.7591
"2021-02-16",24.3379
"2021-02-17",24.8292
"2021-02-18",24.4401
"2021-02-19",24.8313
"2021-02-20",24.7516
"2021-02-21",24.3671
"2021-02-22",24.3505
"2021-02-23",24.4829
"2021-02-24",24.4271
"2021-02-25",24.4904
"2021-02-26",24.7699
"2021-02-27",24.4945
"2021-02-28",24.9438
"2021-03-01",23.4667
"2021-03-02",23.6297
"2021-03-03",23.7549
"2021-03-04",24.4906
"2021-03-05",24.4574
"2021-03-06",23.7839
"2021-03-07",24.4029
"2021-03-08",23.8493
"2021-03-09",24.1047
"2021-03-10",23.1929
"2021-03-11",23.221
"2021-03-12",24.6338
"2021-03-13",25.089
"2021-03-14",24.3341
"2021-03-15",24.8521
"2021-03-16",24.5739
"2021-03-17",24.5038
"2021-03-18",24.306
"2021-03-19",23.7875
"2021-03-20",24.1585
"2021-03-21",23.5676
"2021-03-22",24.5185
"2021-03-23",24.9557
"2021-03-24",24.0846
"2021-03-25",23.3163
"2021-03-26",24.9326
"2021-03-27",24.5254
"2021-03-28",23.2931
"2021-03-29",23.9856
"2021-03-30",25.0731
"2021-03-31",25.3756
"2021-04-01",25.22
"2021-04-02",25.3342
"2021-04-03",24.7456
"2021-04-04",24.3749
"2021-04-05",25.4668
"2021-04-06",25.5349
"2021-04-07",24.2956
"2021-04-08",24.3972
"2021-04-09",24.546
"2021-04-10",24.5651
"2021-04-11",24.3354
"2021-04-12",24.2677
"2021-04-13",24.4743
"2021-04-14",24.0325
"2021-04-15",24.3574
"2021-04-16",24.641
"2021-04-17",25.0639
"2021-04-18",24.6678
"2021-04-19",25.5273
"2021-04-20",25.4004
"2021-04-21",24.8457
"2021-04-22",25.588
"2021-04-23",24.7482
"2021-04-24",25.0667
"2021-04-25",25.334
"2021-04-26",25.9805
"2021-04-27",25.8095
"2021-04-28",25.5742
"2021-04-29",25.9128
"2021-04-30",24.7826
"2021-05-01",25.0266
"2021-05-02",25.0596
"2021-05-03",24.2739
"2021-05-04",24.0341
"2021-05-05",25.205
"2021-05-06",24.5337
"2021-05-07",24.5326
"2021-05-08",25.3351
"2021-05-09",25.0657
"2021-05-10",25.0761
"2021-05-11",25.8328
"2021-05-12",24.6912
"2021-05-13",24.1802
"2021-05-14",24.7992
"2021-05-15",25.2865
"2021-05-16",25.8823
"2021-05-17",26.4098
"2021-05-18",26.146
"2021-05-19",25.3704
"2021-05-20",24.5968
"2021-05-21",23.6853
"2021-05-22",24.8362
"2021-05-23",23.9727
"2021-05-24",24.3159
"2021-05-25",23.7036
"2021-05-26",23.8279
"2021-05-27",24.548
"2021-05-28",24.953
"2021-05-29",24.7391
"2021-05-30",25.2587
"2021-05-31",25.2729
"2021-06-01",25.1587
"2021-06-02",25.4749
"2021-06-03",24.0416
"2021-06-04",24.2905
"2021-06-05",23.5897
"2021-06-06",24.3427
"2021-06-07",24.8607
"2021-06-08",23.5995
"2021-06-09",23.9269
"2021-06-10",24.605
"2021-06-11",24.641
"2021-06-12",24.6048
"2021-06-13",24.0953
"2021-06-14",23.9088
"2021-06-15",24.4489
"2021-06-16",24.5668
"2021-06-17",24.94
"2021-06-18",25.1754
"2021-06-19",25.3781
"2021-06-20",25.2682
"2021-06-21",25.0655
"2021-06-22",24.6223
"2021-06-23",24.6552
"2021-06-24",24.1206
"2021-06-25",24.6346
"2021-06-26",24.2726
"2021-06-27",24.0295
"2021-06-28",24.4448
"2021-06-29",24.4228
"2021-06-30",24.606
"2021-07-01",23.6557
"2021-07-02",24.1899
"2021-07-03",24.5591
"2021-07-04",23.9022
"2021-07-05",25.1014
"2021-07-06",24.5079
"2021-07-07",24.7552
"2021-07-08",24.5988
"2021-07-09",23.4485
"2021-07-10",23.3354
"2021-07-11",24.1215
"2021-07-12",24.3998
"2021-07-13",24.8964
"2021-07-14",24.8264
"2021-07-15",24.8224
"2021-07-16",24.8423
"2021-07-17",24.6344
"2021-07-18",24.4522
"2021-07-19",24.6813
"2021-07-20",24.8353
"2021-07-21",24.7802
"2021-07-22",24.4564
"2021-07-23",24.1321
"2021-07-24",23.4419
"2021-07-25",23.8042
"2021-07-26",22.9076
"2021-07-27",24.2375
"2021-07-28",24.3912
"2021-07-29",24.8222
"2021-07-30",25.054
"2021-07-31",24.8488
"2021-08-01",24.4383
"2021-08-02",24.2123
"2021-08-03",24.2169
"2021-08-04",24.4268
"2021-08-05",24.4466
"2021-08-06",24.2641
"2021-08-07",23.9359
"2021-08-08",23.4182
"2021-08-09",23.7093
"2021-08-10",24.0408
"2021-08-11",24.1869
"2021-08-12",23.6208
"2021-08-13",24.0565
"2021-08-14",24.1324
"2021-08-15",23.7932
"2021-08-16",24.2263
"2021-08-17",24.1143
"2021-08-18",23.8398
"2021-08-19",24.2941
"2021-08-20",24.7949
"2021-08-21",23.6966
"2021-08-22",23.5931
"2021-08-23",24.0732
"2021-08-24",24.2706
"2021-08-25",23.5339
"2021-08-26",23.1753
"2021-08-27",23.7658
"2021-08-28",23.7971
"2021-08-29",23.2336
"2021-08-30",23.8083
"2021-08-31",24.5627
"2021-09-01",24.4315
"2021-09-02",23.4834
"2021-09-03",23.4472
"2021-09-04",23.6303
"2021-09-05",23.7392
"2021-09-06",23.9908
"2021-09-07",24.1655
"2021-09-08",23.8638
"2021-09-09",24.4659
"2021-09-10",24.3764
"2021-09-11",24.3386
"2021-09-12",24.4232
"2021-09-13",24.2649
"2021-09-14",24.5253
"2021-09-15",24.3094
"2021-09-16",23.7823
"2021-09-17",24.7309
"2021-09-18",24.4266
"2021-09-19",25.2604
"2021-09-20",24.3003
"2021-09-21",23.7202
"2021-09-22",25.0028
"2021-09-23",24.6248
"2021-09-24",24.4448
"2021-09-25",24.3015
"2021-09-26",23.548
"2021-09-27",23.7581
"2021-09-28",22.9642
"2021-09-29",24.9939
"2021-09-30",24.1325
"2021-10-01",22.1526
"2021-10-02",23.7973
"2021-10-03",24.4189
"2021-10-04",23.5992
"2021-10-05",22.7845
"2021-10-06",23.7924
