,"(deg C) Mean Temperature (ERA5) at Polonnaruwa, 2007-01-01 to 2025-12-31"
"2018-10-23",25.9497
"2018-10-24",25.8315
"2018-10-25",25.2762
"2018-10-26",24.6364
"2018-10-27",25.2205
"2018-10-28",25.0355
"2018-10-29",25.7658
"2018-10-30",26.0051
"2018-10-31",25.5659
"2018-11-01",24.3067
"2018-11-02",25.7136
"2018-11-03",25.7432
"2018-11-04",26.6973
"2018-11-05",24.3397
"2018-11-06",23.3623
"2018-11-07",24.672
"2018-11-08",24.9624
"2018-11-09",25.099
"2018-11-10",25.7882
"2018-11-11",26.0943
"2018-11-12",25.8924
"2018-11-13",26.4719
"2018-11-14",26.8438
"2018-11-15",26.7988
"2018-11-16",27.114
"2018-11-17",25.6507
"2018-11-18",25.8428
"2018-11-19",25.4513
"2018-11-20",25.3276
"2018-11-21",25.9063
"2018-11-22",26.7181
"2018-11-23",26.1539
"2018-11-24",25.6758
"2018-11-25",25.7588
"2018-11-26",25.6322
"2018-11-27",25.7209
"2018-11-28",25.3209
"2018-11-29",25.5424
"2018-11-30",25.8192
"2018-12-01",25.611
"2018-12-02",26.1378
"2018-12-03",24.9418
"2018-12-04",26.4675
"2018-12-05",25.2402
"2018-12-06",24.7614
"2018-12-07",25.5651
"2018-12-08",25.745
"2018-12-09",25.5999
"2018-12-10",25.2136
"2018-12-11",24.0135
"2018-12-12",24.6415
"2018-12-13",24.3475
"2018-12-14",25.1752
"2018-12-15",25.621
"2018-12-16",24.8245
"2018-12-17",25.04
"2018-12-18",24.9325
"2018-12-19",24.9767
"2018-12-20",25.5999
"2018-12-21",24.1981
"2018-12-22",25.8937
"2018-12-23",25.4849
"2018-12-24",24.8793
"2018-12-25",25.686
"2018-12-26",25.7157
"2018-12-27",25.7154
"2018-12-28",25.5232
"2018-12-29",25.1416
"2018-12-30",24.9038
"2018-12-31",24.2942
"2019-01-01",24.2018
"2019-01-02",23.7336
"2019-01-03",24.1788
"2019-01-04",24.3547
"2019-01-05",24.4043
"2019-01-06",24.2212
"2019-01-07",24.7243
"2019-01-08",24.8413
"2019-01-09",25.0571
"2019-01-10",24.8238
"2019-01-11",24.8242
"2019-01-12",24.9097
"2019-01-13",24.5519
"2019-01-14",24.5245
"2019-01-15",25.2841
"2019-01-16",24.4795
"2019-01-17",23.4463
"2019-01-18",23.019
"2019-01-19",23.343
"2019-01-20",23.8068
"2019-01-21",24.1216
"2019-01-22",24.4943
"2019-01-23",24.7071
"2019-01-24",25.3918
"2019-01-25",25.8504
"2019-01-26",26.0741
"2019-01-27",25.4263
"2019-01-28",24.511
"2019-01-29",24.9446
"2019-01-30",25.0669
"2019-01-31",25.2007
"2019-02-01",25.1919
"2019-02-02",25.4269
"2019-02-03",25.4051
"2019-02-04",24.8018
"2019-02-05",24.6689
"2019-02-06",25.1526
"2019-02-07",26.4543
"2019-02-08",26.0312
"2019-02-09",25.671
"2019-02-10",26.0601
"2019-02-11",26.4733
"2019-02-12",26.0919
"2019-02-13",26.3276
"2019-02-14",25.7863
"2019-02-15",26.0907
"2019-02-16",26.1763
"2019-02-17",27.3642
"2019-02-18",27.845
"2019-02-19",27.3865
"2019-02-20",26.3361
"2019-02-21",26.1706
"2019-02-22",26.1269
"2019-02-23",25.0868
"2019-02-24",25.8049
"2019-02-25",27.0112
"2019-02-26",27.3142
"2019-02-27",26.6945
"2019-02-28",27.1396
"2019-03-01",27.039
"2019-03-02",27.1851
"2019-03-03",26.959
"2019-03-04",27.3307
"2019-03-05",28.1504
"2019-03-06",28.6956
"2019-03-07",28.6269
"2019-03-08",28.6262
"2019-03-09",28.2347
"2019-03-10",27.4798
"2019-03-11",27.2702
"2019-03-12",26.5056
"2019-03-13",27.008
"2019-03-14",27.2958
"2019-03-15",27.1989
"2019-03-16",27.6261
"2019-03-17",26.977
"2019-03-18",27.2232
"2019-03-19",27.7169
"2019-03-20",27.9168
"2019-03-21",27.3055
"2019-03-22",28.2765
"2019-03-23",27.8985
"2019-03-24",27.969
"2019-03-25",27.3892
"2019-03-26",27.1855
"2019-03-27",27.9302
"2019-03-28",28.0425
"2019-03-29",28.5317
"2019-03-30",28.895
"2019-03-31",29.2747
"2019-04-01",29.6797
"2019-04-02",29.4703
"2019-04-03",28.7358
"2019-04-04",28.4185
"2019-04-05",29.095
"2019-04-06",29.4625
"2019-04-07",29.9074
"2019-04-08",30.0781
"2019-04-09",28.9259
"2019-04-10",29.7834
"2019-04-11",30.1328
"2019-04-12",30.1956
"2019-04-13",29.6925
"2019-04-14",29.6269
"2019-04-15",29.3433
"2019-04-16",28.8955
"2019-04-17",27.7691
"2019-04-18",28.2456
"2019-04-19",28.4122
"2019-04-20",27.6854
"2019-04-21",28.8495
"2019-04-22",28.8334
"2019-04-23",28.3495
"2019-04-24",29.2562
"2019-04-25",28.3928
"2019-04-26",28.5824
"2019-04-27",29.0451
"2019-04-28",28.7595
"2019-04-29",28.9436
"2019-04-30",28.3146
"2019-05-01",29.6924
"2019-05-02",29.7035
"2019-05-03",28.9093
"2019-05-04",30.0996
"2019-05-05",29.5345
"2019-05-06",29.8664
"2019-05-07",29.5778
"2019-05-08",29.3341
"2019-05-09",29.6315
"2019-05-10",30.7679
"2019-05-11",30.3817
"2019-05-12",30.5135
"2019-05-13",30.2414
"2019-05-14",30.2933
"2019-05-15",30.0684
"2019-05-16",30.3552
"2019-05-17",30.2785
"2019-05-18",30.2026
"2019-05-19",30.6491
"2019-05-20",30.4116
"2019-05-21",29.2225
"2019-05-22",29.7986
"2019-05-23",29.5368
"2019-05-24",29.4018
"2019-05-25",29.1808
"2019-05-26",30.0456
"2019-05-27",30.7162
"2019-05-28",31.5465
"2019-05-29",30.7897
"2019-05-30",30.3292
"2019-05-31",29.95
"2019-06-01",30.2108
"2019-06-02",29.9201
"2019-06-03",29.6069
"2019-06-04",28.8584
"2019-06-05",29.5707
"2019-06-06",29.9655
"2019-06-07",28.8959
"2019-06-08",29.8148
"2019-06-09",29.1432
"2019-06-10",28.0839
"2019-06-11",28.9826
"2019-06-12",29.3008
"2019-06-13",29.3313
"2019-06-14",29.3868
"2019-06-15",30.2607
"2019-06-16",29.8246
"2019-06-17",30.1083
"2019-06-18",30.4006
"2019-06-19",30.5675
"2019-06-20",29.9999
"2019-06-21",29.5338
"2019-06-22",29.5385
"2019-06-23",30.0019
"2019-06-24",30.1554
"2019-06-25",29.5302
"2019-06-26",29.3236
"2019-06-27",30.0788
"2019-06-28",29.9385
"2019-06-29",30.1259
"2019-06-30",29.7838
"2019-07-01",29.8238
"2019-07-02",29.6993
"2019-07-03",29.8875
"2019-07-04",30.2773
"2019-07-05",30.2458
"2019-07-06",29.9529
"2019-07-07",30.2234
"2019-07-08",30.8885
"2019-07-09",28.7119
"2019-07-10",28.815
"2019-07-11",29.8674
"2019-07-12",30.1898
"2019-07-13",29.0615
"2019-07-14",28.5899
"2019-07-15",28.8954
"2019-07-16",29.6648
"2019-07-17",28.9396
"2019-07-18",28.2223
"2019-07-19",29.2571
"2019-07-20",29.5932
"2019-07-21",29.4579
"2019-07-22",27.4049
"2019-07-23",29.0998
"2019-07-24",29.279
"2019-07-25",28.8136
"2019-07-26",28.9871
"2019-07-27",29.2791
"2019-07-28",29.4713
"2019-07-29",29.1329
"2019-07-30",29.965
"2019-07-31",29.4995
"2019-08-01",29.8917
"2019-08-02",29.541
"2019-08-03",29.7638
"2019-08-04",29.2544
"2019-08-05",29.2692
"2019-08-06",29.462
"2019-08-07",28.646
"2019-08-08",27.6298
"2019-08-09",27.3434
"2019-08-10",28.3872
"2019-08-11",29.0353
"2019-08-12",28.6029
"2019-08-13",28.0662
"2019-08-14",28.4365
"2019-08-15",29.2265
"2019-08-16",28.1427
"2019-08-17",26.9029
"2019-08-18",27.8688
"2019-08-19",28.7598
"2019-08-20",28.7806
"2019-08-21",28.0395
"2019-08-22",26.5477
"2019-08-23",26.9178
"2019-08-24",28.3885
"2019-08-25",28.3075
"2019-08-26",27.6219
"2019-08-27",27.839
"2019-08-28",28.7459
"2019-08-29",28.8108
"2019-08-30",28.847
"2019-08-31",28.9749
"2019-09-01",28.4001
"2019-09-02",28.7822
"2019-09-03",29.2053
"2019-09-04",28.8833
"2019-09-05",29.0618
"2019-09-06",29.431
"2019-09-07",29.8108
"2019-09-08",30.0341
"2019-09-09",30.1528
"2019-09-10",29.8424
"2019-09-11",28.1048
"2019-09-12",27.4739
"2019-09-13",28.1481
"2019-09-14",28.889
"2019-09-15",27.124
"2019-09-16",26.8935
"2019-09-17",28.1872
"2019-09-18",27.9719
"2019-09-19",27.4668
"2019-09-20",28.452
"2019-09-21",28.6993
"2019-09-22",28.0151
"2019-09-23",27.0124
"2019-09-24",25.8904
"2019-09-25",25.5095
"2019-09-26",26.9921
"2019-09-27",26.5956
"2019-09-28",26.1068
"2019-09-29",26.213
"2019-09-30",26.5036
"2019-10-01",26.2178
"2019-10-02",27.0973
"2019-10-03",26.8171
"2019-10-04",27.1768
"2019-10-05",27.1689
"2019-10-06",25.94
"2019-10-07",26.6762
"2019-10-08",26.8532
"2019-10-09",26.946
"2019-10-10",26.9638
"2019-10-11",26.4797
"2019-10-12",26.9231
"2019-10-13",26.7576
"2019-10-14",27.3992
"2019-10-15",26.1158
"2019-10-16",25.6347
"2019-10-17",26.2122
"2019-10-18",26.655
"2019-10-19",25.7596
"2019-10-20",25.5686
"2019-10-21",25.3949
"2019-10-22",25.5608
"2019-10-23",26.3555
"2019-10-24",24.519
"2019-10-25",26.8976
"2019-10-26",25.1388
"2019-10-27",24.6654
"2019-10-28",24.1845
"2019-10-29",24.7667
"2019-10-30",25.5863
"2019-10-31",25.624
"2019-11-01",26.7009
"2019-11-02",26.0597
"2019-11-03",25.7017
"2019-11-04",26.5155
"2019-11-05",26.7576
"2019-11-06",27.3063
"2019-11-07",27.5428
"2019-11-08",27.4525
"2019-11-09",26.7045
"2019-11-10",27.2116
"2019-11-11",27.118
"2019-11-12",26.3675
"2019-11-13",26.4752
"2019-11-14",27.141
"2019-11-15",26.4057
"2019-11-16",25.6841
"2019-11-17",26.8185
"2019-11-18",26.2359
"2019-11-19",26.3092
"2019-11-20",26.4077
"2019-11-21",26.3423
"2019-11-22",25.1052
"2019-11-23",25.3827
"2019-11-24",25.3632
"2019-11-25",24.5939
"2019-11-26",25.837
"2019-11-27",25.5203
"2019-11-28",25.3483
"2019-11-29",25.1558
"2019-11-30",24.7422
"2019-12-01",25.1974
"2019-12-02",25.0719
"2019-12-03",25.0292
"2019-12-04",24.5704
"2019-12-05",24.4443
"2019-12-06",25.7791
"2019-12-07",25.2889
"2019-12-08",25.8688
"2019-12-09",25.1501
"2019-12-10",24.5251
"2019-12-11",24.9593
"2019-12-12",25.5419
"2019-12-13",25.8418
"2019-12-14",25.477
"2019-12-15",25.7852
"2019-12-16",25.6142
"2019-12-17",24.9831
"2019-12-18",25.2843
"2019-12-19",25.0173
"2019-12-20",24.3043
"2019-12-21",25.6438
"2019-12-22",24.9334
"2019-12-23",25.3691
"2019-12-24",26.4111
"2019-12-25",25.496
"2019-12-26",25.1379
"2019-12-27",25.3746
"2019-12-28",25.1694
"2019-12-29",25.4572
"2019-12-30",25.8939
"2019-12-31",25.9725
"2020-01-01",26.4
"2020-01-02",26.203
"2020-01-03",26.5124
"2020-01-04",26.8525
"2020-01-05",26.8732
"2020-01-06",26.4176
"2020-01-07",25.6682
"2020-01-08",25.1683
"2020-01-09",24.9351
"2020-01-10",24.8971
"2020-01-11",25.4336
"2020-01-12",25.0985
"2020-01-13",23.5474
"2020-01-14",23.3702
"2020-01-15",23.9824
"2020-01-16",25.1912
"2020-01-17",25.2176
"2020-01-18",26.0023
"2020-01-19",25.6094
"2020-01-20",26.1544
"2020-01-21",25.9883
"2020-01-22",25.1313
"2020-01-23",26.1126
"2020-01-24",26.2198
"2020-01-25",25.3662
"2020-01-26",24.8747
"2020-01-27",24.2016
"2020-01-28",24.7181
"2020-01-29",24.7238
"2020-01-30",24.7608
"2020-01-31",25.0218
"2020-02-01",25.0946
"2020-02-02",25.5371
"2020-02-03",25.5151
"2020-02-04",25.635
"2020-02-05",25.5499
"2020-02-06",25.2003
"2020-02-07",24.6723
"2020-02-08",25.152
"2020-02-09",25.074
"2020-02-10",25.9994
"2020-02-11",26.3301
"2020-02-12",26.2894
"2020-02-13",26.0339
"2020-02-14",26.3669
"2020-02-15",26.2512
"2020-02-16",26.5731
"2020-02-17",25.3385
"2020-02-18",24.591
"2020-02-19",25.3368
"2020-02-20",26.8126
"2020-02-21",25.9461
"2020-02-22",26.0474
"2020-02-23",25.9424
"2020-02-24",26.4227
"2020-02-25",26.5054
"2020-02-26",26.6775
"2020-02-27",26.5482
"2020-02-28",26.179
"2020-02-29",26.1313
"2020-03-01",26.3918
"2020-03-02",26.3671
"2020-03-03",25.8274
"2020-03-04",26.2887
"2020-03-05",26.9395
"2020-03-06",28.0177
"2020-03-07",27.4132
"2020-03-08",27.3113
"2020-03-09",27.2193
"2020-03-10",27.5641
"2020-03-11",27.4358
"2020-03-12",27.4415
"2020-03-13",26.9718
"2020-03-14",26.9406
"2020-03-15",27.7854
"2020-03-16",27.5977
"2020-03-17",27.3764
"2020-03-18",27.5315
"2020-03-19",28.2172
"2020-03-20",27.6944
"2020-03-21",27.5803
"2020-03-22",27.8319
"2020-03-23",27.7775
"2020-03-24",27.4779
"2020-03-25",27.4943
"2020-03-26",27.1086
"2020-03-27",27.2303
"2020-03-28",28.0183
"2020-03-29",29.2057
"2020-03-30",28.3097
"2020-03-31",27.6968
"2020-04-01",26.8395
"2020-04-02",27.7649
"2020-04-03",28.3155
"2020-04-04",27.0533
"2020-04-05",28.9385
"2020-04-06",29.2218
"2020-04-07",29.5653
"2020-04-08",29.5781
"2020-04-09",28.8425
"2020-04-10",28.1977
"2020-04-11",28.9316
"2020-04-12",28.3508
"2020-04-13",28.5208
"2020-04-14",28.1059
"2020-04-15",27.4928
"2020-04-16",28.1841
"2020-04-17",28.5009
"2020-04-18",28.8342
"2020-04-19",28.8047
"2020-04-20",29.1631
"2020-04-21",29.1475
"2020-04-22",28.3487
"2020-04-23",28.227
"2020-04-24",28.9734
"2020-04-25",29.3529
"2020-04-26",29.8368
"2020-04-27",29.5474
"2020-04-28",29.9215
"2020-04-29",29.2991
"2020-04-30",28.3434
"2020-05-01",28.7107
"2020-05-02",30.4975
"2020-05-03",30.0136
"2020-05-04",29.2134
"2020-05-05",28.7956
"2020-05-06",28.5454
"2020-05-07",28.3855
"2020-05-08",28.8935
"2020-05-09",28.5422
"2020-05-10",28.0964
"2020-05-11",26.9401
"2020-05-12",27.409
"2020-05-13",27.8176
"2020-05-14",28.9493
"2020-05-15",28.3001
"2020-05-16",28.4166
"2020-05-17",29.2036
"2020-05-18",28.1682
"2020-05-19",28.6502
"2020-05-20",29.2467
"2020-05-21",28.6936
"2020-05-22",28.5589
"2020-05-23",29.6439
"2020-05-24",29.4601
"2020-05-25",29.3837
"2020-05-26",29.4998
"2020-05-27",28.7953
"2020-05-28",29.0269
"2020-05-29",29.3701
"2020-05-30",29.7117
"2020-05-31",29.7856
"2020-06-01",29.223
"2020-06-02",29.4256
"2020-06-03",29.391
"2020-06-04",29.82
"2020-06-05",29.5072
"2020-06-06",27.6085
"2020-06-07",27.3617
"2020-06-08",28.8047
"2020-06-09",29.7198
"2020-06-10",29.3793
"2020-06-11",28.4926
"2020-06-12",29.1474
"2020-06-13",30.1441
"2020-06-14",29.8885
"2020-06-15",30.1583
"2020-06-16",29.6642
"2020-06-17",29.9308
"2020-06-18",30.3561
"2020-06-19",29.9113
"2020-06-20",29.9861
"2020-06-21",29.0254
"2020-06-22",29.5099
"2020-06-23",28.7135
"2020-06-24",28.1022
"2020-06-25",27.2009
"2020-06-26",27.3974
"2020-06-27",28.7696
"2020-06-28",28.87
"2020-06-29",29.0853
"2020-06-30",28.8296
"2020-07-01",29.4265
"2020-07-02",29.5395
"2020-07-03",28.456
"2020-07-04",29.0687
"2020-07-05",29.6233
"2020-07-06",29.0668
"2020-07-07",29.9482
"2020-07-08",28.6507
"2020-07-09",27.9508
"2020-07-10",27.0192
"2020-07-11",27.6634
"2020-07-12",28.4406
"2020-07-13",28.4664
"2020-07-14",29.3883
"2020-07-15",28.7931
"2020-07-16",27.9877
"2020-07-17",28.7797
"2020-07-18",28.1432
"2020-07-19",27.7985
"2020-07-20",25.9393
"2020-07-21",28.1103
"2020-07-22",27.8808
"2020-07-23",27.4994
"2020-07-24",27.7854
"2020-07-25",27.6796
"2020-07-26",27.7532
"2020-07-27",27.386
"2020-07-28",25.756
"2020-07-29",27.2769
"2020-07-30",27.9799
"2020-07-31",28.5798
"2020-08-01",28.3508
"2020-08-02",27.8049
"2020-08-03",27.8278
"2020-08-04",28.1506
"2020-08-05",28.4254
"2020-08-06",26.9683
"2020-08-07",28.0403
"2020-08-08",28.0492
"2020-08-09",26.5388
"2020-08-10",27.8915
"2020-08-11",28.1514
"2020-08-12",28.5664
"2020-08-13",28.6047
"2020-08-14",28.57
"2020-08-15",28.7083
"2020-08-16",28.7588
"2020-08-17",29.238
"2020-08-18",29.1163
"2020-08-19",29.4589
"2020-08-20",29.2705
"2020-08-21",29.5251
"2020-08-22",29.8986
"2020-08-23",29.8211
"2020-08-24",29.6497
"2020-08-25",29.7189
"2020-08-26",29.5516
"2020-08-27",29.4523
"2020-08-28",29.4031
"2020-08-29",29.2993
"2020-08-30",29.2296
"2020-08-31",28.7461
"2020-09-01",27.4762
"2020-09-02",25.0288
"2020-09-03",28.0221
"2020-09-04",29.2086
"2020-09-05",28.0846
"2020-09-06",25.6406
"2020-09-07",27.3999
"2020-09-08",28.5625
"2020-09-09",26.9647
"2020-09-10",27.5186
"2020-09-11",28.213
"2020-09-12",27.6597
"2020-09-13",27.6264
"2020-09-14",28.0277
"2020-09-15",28.5147
"2020-09-16",28.8617
"2020-09-17",28.5103
"2020-09-18",27.6053
"2020-09-19",28.0745
"2020-09-20",27.5926
"2020-09-21",27.1027
"2020-09-22",26.5818
"2020-09-23",28.0413
"2020-09-24",28.0875
"2020-09-25",26.3448
"2020-09-26",28.3065
"2020-09-27",28.7518
"2020-09-28",27.8467
"2020-09-29",26.4871
"2020-09-30",27.1282
"2020-10-01",27.8604
"2020-10-02",28.5451
"2020-10-03",28.3458
"2020-10-04",28.5347
"2020-10-05",28.7286
"2020-10-06",28.8905
"2020-10-07",28.1236
"2020-10-08",28.8532
"2020-10-09",28.1257
"2020-10-10",27.9717
"2020-10-11",27.7212
"2020-10-12",28.6602
"2020-10-13",28.7521
"2020-10-14",27.6899
"2020-10-15",28.0226
"2020-10-16",28.4242
"2020-10-17",28.3695
"2020-10-18",27.7905
"2020-10-19",28.4625
"2020-10-20",28.3922
"2020-10-21",28.3131
"2020-10-22",28.3675
"2020-10-23",28.9084
"2020-10-24",28.6263
"2020-10-25",28.7685
"2020-10-26",27.9467
"2020-10-27",27.8068
"2020-10-28",27.4062
"2020-10-29",27.4875
"2020-10-30",27.8722
"2020-10-31",27.8982
"2020-11-01",28.6104
"2020-11-02",28.6605
"2020-11-03",28.0232
"2020-11-04",26.8009
"2020-11-05",26.7583
"2020-11-06",26.5987
"2020-11-07",26.9119
"2020-11-08",25.0588
"2020-11-09",24.95
"2020-11-10",24.7424
"2020-11-11",26.4081
"2020-11-12",26.4088
"2020-11-13",26.3813
"2020-11-14",25.8159
"2020-11-15",26.6531
"2020-11-16",25.4138
"2020-11-17",25.447
"2020-11-18",26.2179
"2020-11-19",26.4204
"2020-11-20",25.3574
"2020-11-21",25.8345
"2020-11-22",24.284
"2020-11-23",24.5997
"2020-11-24",25.0804
"2020-11-25",25.5798
"2020-11-26",26.6276
"2020-11-27",26.8115
"2020-11-28",26.6969
"2020-11-29",26.5022
"2020-11-30",26.2898
"2020-12-01",24.5474
"2020-12-02",24.0117
"2020-12-03",24.9994
"2020-12-04",25.2023
"2020-12-05",25.5499
"2020-12-06",26.5693
"2020-12-07",26.8801
"2020-12-08",25.4439
"2020-12-09",25.61
"2020-12-10",25.3322
"2020-12-11",25.3093
"2020-12-12",25.3386
"2020-12-13",25.0696
"2020-12-14",24.9404
"2020-12-15",24.7686
"2020-12-16",25.5512
"2020-12-17",25.5976
"2020-12-18",24.7448
"2020-12-19",24.6986
"2020-12-20",24.196
"2020-12-21",24.2749
"2020-12-22",23.7121
"2020-12-23",24.5801
"2020-12-24",25.0806
"2020-12-25",25.0559
"2020-12-26",24.4177
"2020-12-27",24.2327
"2020-12-28",24.7381
"2020-12-29",25.9885
"2020-12-30",25.7501
"2020-12-31",24.309
"2021-01-01",24.5714
"2021-01-02",25.717
"2021-01-03",25.029
"2021-01-04",24.6587
"2021-01-05",25.3029
"2021-01-06",25.8357
"2021-01-07",25.9984
"2021-01-08",26.2279
"2021-01-09",24.1477
"2021-01-10",24.3904
"2021-01-11",24.2402
"2021-01-12",24.7628
"2021-01-13",24.7754
"2021-01-14",25.5542
"2021-01-15",24.1394
"2021-01-16",25.6524
"2021-01-17",25.0063
"2021-01-18",23.9314
"2021-01-19",25.0601
"2021-01-20",25.8738
"2021-01-21",26.8084
"2021-01-22",26.4381
"2021-01-23",25.4497
"2021-01-24",24.7755
"2021-01-25",24.8327
"2021-01-26",24.4013
"2021-01-27",24.3845
"2021-01-28",25.3757
"2021-01-29",24.3433
"2021-01-30",25.3178
"2021-01-31",25.1922
"2021-02-01",24.8965
"2021-02-02",25.165
"2021-02-03",24.8139
"2021-02-04",24.6822
"2021-02-05",24.9828
"2021-02-06",25.4221
"2021-02-07",25.2449
"2021-02-08",24.919
"2021-02-09",24.1942
"2021-02-10",23.6363
"2021-02-11",23.3732
"2021-02-12",24.5691
"2021-02-13",25.4035
"2021-02-14",25.6763
"2021-02-15",25.1101
"2021-02-16",25.0035
"2021-02-17",24.99
"2021-02-18",25.3014
"2021-02-19",25.5794
"2021-02-20",26.01
"2021-02-21",25.4275
"2021-02-22",25.8471
"2021-02-23",25.7809
"2021-02-24",25.4766
"2021-02-25",26.242
"2021-02-26",26.1242
"2021-02-27",26.3068
"2021-02-28",25.736
"2021-03-01",25.1182
"2021-03-02",25.1271
"2021-03-03",25.1765
"2021-03-04",25.8218
"2021-03-05",26.1273
"2021-03-06",25.5424
"2021-03-07",26.5482
"2021-03-08",25.7385
"2021-03-09",26.2441
"2021-03-10",24.5438
"2021-03-11",26.2915
"2021-03-12",26.9837
"2021-03-13",26.9983
"2021-03-14",26.3513
"2021-03-15",26.702
"2021-03-16",27.0747
"2021-03-17",26.8605
"2021-03-18",26.5654
"2021-03-19",25.8816
"2021-03-20",26.8618
"2021-03-21",26.6686
"2021-03-22",27.398
"2021-03-23",27.7897
"2021-03-24",26.603
"2021-03-25",26.2249
"2021-03-26",27.6984
"2021-03-27",26.0013
"2021-03-28",26.5039
"2021-03-29",27.5597
"2021-03-30",28.1904
"2021-03-31",29.0064
"2021-04-01",29.1854
"2021-04-02",29.4648
"2021-04-03",28.7356
"2021-04-04",28.4175
"2021-04-05",28.751
"2021-04-06",28.1721
"2021-04-07",27.2945
"2021-04-08",28.3122
"2021-04-09",27.8013
"2021-04-10",26.616
"2021-04-11",27.1099
"2021-04-12",27.1651
"2021-04-13",27.2696
"2021-04-14",26.5277
"2021-04-15",26.343
"2021-04-16",27.0466
"2021-04-17",28.0802
"2021-04-18",27.7527
"2021-04-19",28.7498
"2021-04-20",28.843
"2021-04-21",28.3159
"2021-04-22",28.9732
"2021-04-23",28.6243
"2021-04-24",28.9124
"2021-04-25",29.0291
"2021-04-26",29.0217
"2021-04-27",28.7527
"2021-04-28",29.119
"2021-04-29",29.2716
"2021-04-30",27.9104
"2021-05-01",27.7495
"2021-05-02",27.5145
"2021-05-03",26.6086
"2021-05-04",26.8345
"2021-05-05",27.7098
"2021-05-06",27.6596
"2021-05-07",27.1357
"2021-05-08",27.8253
"2021-05-09",27.6697
"2021-05-10",27.592
"2021-05-11",28.4983
"2021-05-12",28.0682
"2021-05-13",27.0287
"2021-05-14",27.8645
"2021-05-15",28.2478
"2021-05-16",28.5476
"2021-05-17",29.2896
"2021-05-18",29.2001
"2021-05-19",28.1837
"2021-05-20",27.6198
"2021-05-21",27.2821
"2021-05-22",27.9517
"2021-05-23",27.7632
"2021-05-24",27.9959
"2021-05-25",27.127
"2021-05-26",27.065
"2021-05-27",28.4413
"2021-05-28",29.0689
"2021-05-29",28.9858
"2021-05-30",29.0454
"2021-05-31",29.1171
"2021-06-01",29.0035
"2021-06-02",29.3262
"2021-06-03",28.4418
"2021-06-04",27.5478
"2021-06-05",26.54
"2021-06-06",28.0228
"2021-06-07",28.7985
"2021-06-08",27.7531
"2021-06-09",28.0879
"2021-06-10",28.6147
"2021-06-11",28.7051
"2021-06-12",28.5994
"2021-06-13",27.9029
"2021-06-14",27.8518
"2021-06-15",28.3079
"2021-06-16",28.5961
"2021-06-17",28.8796
"2021-06-18",29.1267
"2021-06-19",29.2374
"2021-06-20",29.5424
"2021-06-21",29.4499
"2021-06-22",28.6672
"2021-06-23",28.8416
"2021-06-24",28.4014
"2021-06-25",29.119
"2021-06-26",29.0929
"2021-06-27",28.4465
"2021-06-28",28.6501
"2021-06-29",29.1643
"2021-06-30",29.1402
"2021-07-01",28.2527
"2021-07-02",28.7314
"2021-07-03",28.9753
"2021-07-04",28.1104
"2021-07-05",29.1761
"2021-07-06",28.6015
"2021-07-07",28.893
"2021-07-08",28.9392
"2021-07-09",27.9895
"2021-07-10",27.0488
"2021-07-11",28.3741
"2021-07-12",28.8568
"2021-07-13",29.0554
"2021-07-14",28.8389
"2021-07-15",28.7711
"2021-07-16",28.7667
"2021-07-17",28.1409
"2021-07-18",28.2878
"2021-07-19",29.1079
"2021-07-20",29.0561
"2021-07-21",29.0641
"2021-07-22",28.9026
"2021-07-23",28.2686
"2021-07-24",27.8575
"2021-07-25",28.1008
"2021-07-26",27.4867
"2021-07-27",28.8241
"2021-07-28",28.3735
"2021-07-29",29.0392
"2021-07-30",29.4332
"2021-07-31",29.4994
"2021-08-01",29.1074
"2021-08-02",29.0575
"2021-08-03",28.7347
"2021-08-04",29.2892
"2021-08-05",29.2285
"2021-08-06",29.0295
"2021-08-07",28.3546
"2021-08-08",28.15
"2021-08-09",28.2364
"2021-08-10",28.6414
"2021-08-11",28.017
"2021-08-12",27.8465
"2021-08-13",28.372
"2021-08-14",28.5902
"2021-08-15",27.6591
"2021-08-16",28.5206
"2021-08-17",28.2269
"2021-08-18",27.7752
"2021-08-19",28.4803
"2021-08-20",29.3888
"2021-08-21",27.8652
"2021-08-22",26.1495
"2021-08-23",27.5537
"2021-08-24",28.2741
"2021-08-25",28.0893
"2021-08-26",27.7369
"2021-08-27",28.3283
"2021-08-28",28.375
"2021-08-29",27.3514
"2021-08-30",28.6139
"2021-08-31",29.2517
"2021-09-01",28.6206
"2021-09-02",27.2299
"2021-09-03",27.6408
"2021-09-04",28.0512
"2021-09-05",28.0873
"2021-09-06",28.0605
"2021-09-07",28.8169
"2021-09-08",28.7301
"2021-09-09",28.9043
"2021-09-10",29.2988
"2021-09-11",29.165
"2021-09-12",28.9205
"2021-09-13",29.0097
"2021-09-14",29.4575
"2021-09-15",28.9454
"2021-09-16",28.2064
"2021-09-17",28.5633
"2021-09-18",28.26
"2021-09-19",29.2897
"2021-09-20",28.3012
"2021-09-21",27.9863
"2021-09-22",29.1546
"2021-09-23",29.0102
"2021-09-24",27.7545
"2021-09-25",28.4501
"2021-09-26",27.6968
"2021-09-27",28.0156
"2021-09-28",26.9574
"2021-09-29",28.7112
"2021-09-30",27.8422
"2021-10-01",24.7521
"2021-10-02",26.7473
"2021-10-03",27.4564
"2021-10-04",26.3592
"2021-10-05",25.8567
"2021-10-06",27.1536
