,"(deg C) Mean Temperature (ERA5) at Matara, 2007-01-01 to 2025-12-31"
"2018-10-15",25.7571
"2018-10-16",24.6625
"2018-10-17",24.7224
"2018-10-18",25.9355
"2018-10-19",25.5339
"2018-10-20",24.5095
"2018-10-21",25.2083
"2018-10-22",24.9208
"2018-10-23",25.0923
"2018-10-24",24.7637
"2018-10-25",24.7753
"2018-10-26",24.8727
"2018-10-27",25.6001
"2018-10-28",25.0516
"2018-10-29",26.0501
"2018-10-30",26.5071
"2018-10-31",25.9992
"2018-11-01",24.3372
"2018-11-02",25.5027
"2018-11-03",25.1522
"2018-11-04",25.776
"2018-11-05",24.2584
"2018-11-06",24.0177
"2018-11-07",25.3133
"2018-11-08",25.0313
"2018-11-09",24.2924
"2018-11-10",24.9065
"2018-11-11",25.3269
"2018-11-12",25.5235
"2018-11-13",25.6098
"2018-11-14",25.901
"2018-11-15",26.1307
"2018-11-16",25.709
"2018-11-17",25.586
"2018-11-18",24.8755
"2018-11-19",24.9772
"2018-11-20",24.6676
"2018-11-21",25.7025
"2018-11-22",25.972
"2018-11-23",25.7255
"2018-11-24",24.7947
"2018-11-25",25.2431
"2018-11-26",25.1652
"2018-11-27",25.9207
"2018-11-28",25.2545
"2018-11-29",25.7466
"2018-11-30",25.2704
"2018-12-01",25.6159
"2018-12-02",25.9989
"2018-12-03",25.1553
"2018-12-04",26.0646
"2018-12-05",25.1191
"2018-12-06",25.0853
"2018-12-07",25.3914
"2018-12-08",25.2839
"2018-12-09",24.3537
"2018-12-10",25.1788
"2018-12-11",24.9354
"2018-12-12",25.0945
"2018-12-13",24.4081
"2018-12-14",25.1042
"2018-12-15",25.3403
"2018-12-16",25.3308
"2018-12-17",25.2568
"2018-12-18",25.5962
"2018-12-19",25.7707
"2018-12-20",25.827
"2018-12-21",24.6933
"2018-12-22",25.0995
"2018-12-23",25.3191
"2018-12-24",25.0075
"2018-12-25",25.666
"2018-12-26",25.2333
"2018-12-27",25.3246
"2018-12-28",25.6619
"2018-12-29",25.2472
"2018-12-30",25.3754
"2018-12-31",25.4142
"2019-01-01",25.4223
"2019-01-02",25.4252
"2019-01-03",25.5286
"2019-01-04",25.5304
"2019-01-05",25.5444
"2019-01-06",25.2421
"2019-01-07",25.364
"2019-01-08",25.7283
"2019-01-09",26.3299
"2019-01-10",26.204
"2019-01-11",25.2855
"2019-01-12",24.6693
"2019-01-13",25.0769
"2019-01-14",25.0313
"2019-01-15",25.4289
"2019-01-16",24.8071
"2019-01-17",25.3625
"2019-01-18",24.6515
"2019-01-19",23.8765
"2019-01-20",24.1356
"2019-01-21",24.5005
"2019-01-22",24.8253
"2019-01-23",25.1224
"2019-01-24",25.808
"2019-01-25",26.0799
"2019-01-26",26.2894
"2019-01-27",25.81
"2019-01-28",24.9435
"2019-01-29",25.3164
"2019-01-30",25.484
"2019-01-31",26.0892
"2019-02-01",26.1562
"2019-02-02",26.1352
"2019-02-03",26.0245
"2019-02-04",25.4614
"2019-02-05",25.5646
"2019-02-06",25.473
"2019-02-07",26.4073
"2019-02-08",25.7093
"2019-02-09",25.0775
"2019-02-10",25.5269
"2019-02-11",26.3527
"2019-02-12",26.5582
"2019-02-13",27.4886
"2019-02-14",26.5185
"2019-02-15",26.4255
"2019-02-16",25.5268
"2019-02-17",26.0706
"2019-02-18",26.4515
"2019-02-19",26.9476
"2019-02-20",25.9016
"2019-02-21",26.5344
"2019-02-22",26.4368
"2019-02-23",25.8023
"2019-02-24",26.5719
"2019-02-25",26.899
"2019-02-26",26.1819
"2019-02-27",25.3005
"2019-02-28",25.6206
"2019-03-01",26.007
"2019-03-02",26.6177
"2019-03-03",26.3766
"2019-03-04",25.3151
"2019-03-05",26.3744
"2019-03-06",26.3957
"2019-03-07",26.3541
"2019-03-08",26.4532
"2019-03-09",25.8776
"2019-03-10",26.0551
"2019-03-11",26.2035
"2019-03-12",25.9588
"2019-03-13",26.0482
"2019-03-14",26.8239
"2019-03-15",26.6739
"2019-03-16",26.2076
"2019-03-17",26.0111
"2019-03-18",25.7318
"2019-03-19",26.6524
"2019-03-20",26.8988
"2019-03-21",25.928
"2019-03-22",26.483
"2019-03-23",25.9797
"2019-03-24",26.6505
"2019-03-25",26.5061
"2019-03-26",26.176
"2019-03-27",26.6688
"2019-03-28",26.4899
"2019-03-29",26.2065
"2019-03-30",26.3186
"2019-03-31",26.5125
"2019-04-01",26.7949
"2019-04-02",26.5887
"2019-04-03",26.7235
"2019-04-04",26.5737
"2019-04-05",27.1078
"2019-04-06",27.3347
"2019-04-07",27.3397
"2019-04-08",27.0862
"2019-04-09",26.4804
"2019-04-10",27.278
"2019-04-11",26.5736
"2019-04-12",27.2945
"2019-04-13",26.9636
"2019-04-14",26.8192
"2019-04-15",26.2102
"2019-04-16",26.0471
"2019-04-17",25.374
"2019-04-18",26.2481
"2019-04-19",26.3728
"2019-04-20",25.6326
"2019-04-21",26.4846
"2019-04-22",25.8644
"2019-04-23",26.3086
"2019-04-24",27.0274
"2019-04-25",25.3892
"2019-04-26",26.4563
"2019-04-27",26.8581
"2019-04-28",26.6361
"2019-04-29",25.829
"2019-04-30",25.7796
"2019-05-01",26.8482
"2019-05-02",26.8686
"2019-05-03",25.6476
"2019-05-04",26.4153
"2019-05-05",26.391
"2019-05-06",26.755
"2019-05-07",26.37
"2019-05-08",26.6952
"2019-05-09",27.1937
"2019-05-10",27.4991
"2019-05-11",27.1714
"2019-05-12",27.1424
"2019-05-13",27.2247
"2019-05-14",26.7488
"2019-05-15",26.743
"2019-05-16",26.7982
"2019-05-17",26.8776
"2019-05-18",26.5727
"2019-05-19",26.7799
"2019-05-20",26.4385
"2019-05-21",26.1169
"2019-05-22",25.2425
"2019-05-23",25.5077
"2019-05-24",25.6871
"2019-05-25",26.0607
"2019-05-26",26.9381
"2019-05-27",27.1842
"2019-05-28",27.5947
"2019-05-29",26.5622
"2019-05-30",26.4623
"2019-05-31",26.497
"2019-06-01",26.8874
"2019-06-02",26.6752
"2019-06-03",26.1016
"2019-06-04",25.4444
"2019-06-05",26.2371
"2019-06-06",26.0182
"2019-06-07",25.8483
"2019-06-08",26.3768
"2019-06-09",25.7202
"2019-06-10",25.4875
"2019-06-11",26.4861
"2019-06-12",26.2255
"2019-06-13",25.7937
"2019-06-14",25.8546
"2019-06-15",27.0703
"2019-06-16",26.6549
"2019-06-17",26.5673
"2019-06-18",27.537
"2019-06-19",27.1784
"2019-06-20",26.3676
"2019-06-21",26.2866
"2019-06-22",26.0016
"2019-06-23",26.5821
"2019-06-24",26.6765
"2019-06-25",26.7435
"2019-06-26",26.6119
"2019-06-27",27.0532
"2019-06-28",27.0364
"2019-06-29",27.106
"2019-06-30",26.8477
"2019-07-01",26.6274
"2019-07-02",26.8697
"2019-07-03",26.3983
"2019-07-04",26.3781
"2019-07-05",26.7683
"2019-07-06",26.7876
"2019-07-07",26.659
"2019-07-08",27.0481
"2019-07-09",25.0365
"2019-07-10",24.8489
"2019-07-11",26.3514
"2019-07-12",26.2682
"2019-07-13",25.269
"2019-07-14",25.6444
"2019-07-15",25.8689
"2019-07-16",26.2363
"2019-07-17",25.2494
"2019-07-18",24.8321
"2019-07-19",25.725
"2019-07-20",25.8386
"2019-07-21",25.7417
"2019-07-22",25.5716
"2019-07-23",25.7441
"2019-07-24",25.7668
"2019-07-25",25.5375
"2019-07-26",25.7075
"2019-07-27",26.0922
"2019-07-28",26.1607
"2019-07-29",25.8491
"2019-07-30",26.2069
"2019-07-31",25.985
"2019-08-01",26.1915
"2019-08-02",26.1304
"2019-08-03",26.2039
"2019-08-04",26.267
"2019-08-05",26.7797
"2019-08-06",26.6371
"2019-08-07",26.0518
"2019-08-08",24.6796
"2019-08-09",24.924
"2019-08-10",24.9292
"2019-08-11",25.8314
"2019-08-12",25.636
"2019-08-13",24.5633
"2019-08-14",25.5772
"2019-08-15",26.0794
"2019-08-16",25.4478
"2019-08-17",25.2295
"2019-08-18",25.755
"2019-08-19",25.8996
"2019-08-20",25.645
"2019-08-21",25.5808
"2019-08-22",24.412
"2019-08-23",24.2002
"2019-08-24",25.3624
"2019-08-25",25.2521
"2019-08-26",24.4766
"2019-08-27",25.6364
"2019-08-28",25.747
"2019-08-29",25.6461
"2019-08-30",25.3141
"2019-08-31",26.0483
"2019-09-01",25.1677
"2019-09-02",25.9021
"2019-09-03",25.7997
"2019-09-04",25.7887
"2019-09-05",25.51
"2019-09-06",26.0013
"2019-09-07",26.5402
"2019-09-08",26.8779
"2019-09-09",26.7473
"2019-09-10",26.0203
"2019-09-11",24.7764
"2019-09-12",24.2439
"2019-09-13",25.2786
"2019-09-14",25.6316
"2019-09-15",24.2096
"2019-09-16",24.2884
"2019-09-17",24.8919
"2019-09-18",25.5075
"2019-09-19",24.5954
"2019-09-20",24.867
"2019-09-21",25.5326
"2019-09-22",25.0232
"2019-09-23",24.6514
"2019-09-24",24.3002
"2019-09-25",23.0572
"2019-09-26",25.1131
"2019-09-27",25.1632
"2019-09-28",24.0307
"2019-09-29",24.8689
"2019-09-30",25.0744
"2019-10-01",24.6895
"2019-10-02",25.5181
"2019-10-03",24.9494
"2019-10-04",25.5101
"2019-10-05",25.0146
"2019-10-06",24.1364
"2019-10-07",25.0719
"2019-10-08",24.9835
"2019-10-09",24.9528
"2019-10-10",25.1597
"2019-10-11",24.4945
"2019-10-12",25.1676
"2019-10-13",25.2501
"2019-10-14",25.7377
"2019-10-15",25.0266
"2019-10-16",24.3301
"2019-10-17",25.4271
"2019-10-18",25.4848
"2019-10-19",24.8839
"2019-10-20",24.3746
"2019-10-21",24.2777
"2019-10-22",24.4978
"2019-10-23",25.027
"2019-10-24",23.5534
"2019-10-25",24.7202
"2019-10-26",24.9158
"2019-10-27",24.8316
"2019-10-28",24.5187
"2019-10-29",24.127
"2019-10-30",24.6616
"2019-10-31",25.3901
"2019-11-01",25.6051
"2019-11-02",24.5719
"2019-11-03",24.3152
"2019-11-04",25.3335
"2019-11-05",25.1889
"2019-11-06",26.0969
"2019-11-07",26.3274
"2019-11-08",25.8451
"2019-11-09",25.0438
"2019-11-10",25.1302
"2019-11-11",25.2442
"2019-11-12",25.2227
"2019-11-13",25.7693
"2019-11-14",26.1133
"2019-11-15",25.5341
"2019-11-16",25.124
"2019-11-17",25.6772
"2019-11-18",25.3849
"2019-11-19",25.1463
"2019-11-20",25.0625
"2019-11-21",25.8924
"2019-11-22",24.9951
"2019-11-23",25.2987
"2019-11-24",25.287
"2019-11-25",24.6364
"2019-11-26",25.2139
"2019-11-27",25.7445
"2019-11-28",25.1592
"2019-11-29",25.085
"2019-11-30",24.5107
"2019-12-01",25.3853
"2019-12-02",25.4556
"2019-12-03",25.8174
"2019-12-04",24.3346
"2019-12-05",24.5309
"2019-12-06",25.7973
"2019-12-07",24.5316
"2019-12-08",25.3327
"2019-12-09",25.0003
"2019-12-10",25.0628
"2019-12-11",24.8827
"2019-12-12",25.2714
"2019-12-13",25.8114
"2019-12-14",25.8515
"2019-12-15",25.1996
"2019-12-16",25.2417
"2019-12-17",24.8815
"2019-12-18",25.0741
"2019-12-19",25.1341
"2019-12-20",23.8716
"2019-12-21",25.6503
"2019-12-22",25.387
"2019-12-23",25.5992
"2019-12-24",25.8262
"2019-12-25",25.4707
"2019-12-26",25.3901
"2019-12-27",25.8628
"2019-12-28",25.997
"2019-12-29",25.9743
"2019-12-30",25.8345
"2019-12-31",26.3637
"2020-01-01",26.1636
"2020-01-02",25.7098
"2020-01-03",26.4206
"2020-01-04",26.5242
"2020-01-05",26.1607
"2020-01-06",26.4052
"2020-01-07",26.7774
"2020-01-08",25.9445
"2020-01-09",26.1067
"2020-01-10",25.314
"2020-01-11",26.6971
"2020-01-12",26.1925
"2020-01-13",25.7644
"2020-01-14",25.1979
"2020-01-15",25.2454
"2020-01-16",26.1591
"2020-01-17",25.8813
"2020-01-18",26.8422
"2020-01-19",26.987
"2020-01-20",26.6526
"2020-01-21",27.0939
"2020-01-22",26.3842
"2020-01-23",27.1892
"2020-01-24",27.0646
"2020-01-25",26.9163
"2020-01-26",26.5141
"2020-01-27",25.8026
"2020-01-28",25.3004
"2020-01-29",25.708
"2020-01-30",25.9436
"2020-01-31",26.1166
"2020-02-01",26.3979
"2020-02-02",26.8317
"2020-02-03",26.6839
"2020-02-04",26.8497
"2020-02-05",26.4413
"2020-02-06",26.591
"2020-02-07",26.2047
"2020-02-08",26.5888
"2020-02-09",26.6733
"2020-02-10",27.1338
"2020-02-11",27.9397
"2020-02-12",28.0047
"2020-02-13",26.5846
"2020-02-14",25.5938
"2020-02-15",26.5291
"2020-02-16",27.3926
"2020-02-17",26.7459
"2020-02-18",25.9764
"2020-02-19",25.9505
"2020-02-20",27.9932
"2020-02-21",28.4279
"2020-02-22",27.4733
"2020-02-23",27.444
"2020-02-24",27.8589
"2020-02-25",28.4432
"2020-02-26",28.4732
"2020-02-27",28.225
"2020-02-28",28.1821
"2020-02-29",27.6651
"2020-03-01",28.302
"2020-03-02",27.567
"2020-03-03",27.5456
"2020-03-04",27.2505
"2020-03-05",26.8454
"2020-03-06",26.8352
"2020-03-07",27.2427
"2020-03-08",27.857
"2020-03-09",28.3221
"2020-03-10",28.2106
"2020-03-11",28.1624
"2020-03-12",28.4242
"2020-03-13",28.403
"2020-03-14",28.1049
"2020-03-15",28.1861
"2020-03-16",27.4656
"2020-03-17",26.6587
"2020-03-18",28.5461
"2020-03-19",27.6132
"2020-03-20",26.9427
"2020-03-21",27.2542
"2020-03-22",27.3852
"2020-03-23",27.7646
"2020-03-24",27.8071
"2020-03-25",27.6709
"2020-03-26",27.8567
"2020-03-27",27.7995
"2020-03-28",28.2386
"2020-03-29",27.7223
"2020-03-30",26.9397
"2020-03-31",26.6108
"2020-04-01",26.48
"2020-04-02",27.0251
"2020-04-03",27.7399
"2020-04-04",26.3808
"2020-04-05",27.8618
"2020-04-06",27.9762
"2020-04-07",27.4711
"2020-04-08",27.6997
"2020-04-09",26.9909
"2020-04-10",27.0121
"2020-04-11",27.3106
"2020-04-12",26.5878
"2020-04-13",26.4216
"2020-04-14",26.3628
"2020-04-15",25.7544
"2020-04-16",26.4613
"2020-04-17",26.8949
"2020-04-18",26.7647
"2020-04-19",26.7088
"2020-04-20",27.4902
"2020-04-21",27.2125
"2020-04-22",25.9153
"2020-04-23",26.3173
"2020-04-24",26.6767
"2020-04-25",26.7871
"2020-04-26",26.8571
"2020-04-27",27.2818
"2020-04-28",26.912
"2020-04-29",27.29
"2020-04-30",26.8948
"2020-05-01",26.868
"2020-05-02",27.8856
"2020-05-03",27.1441
"2020-05-04",26.6252
"2020-05-05",25.9941
"2020-05-06",25.489
"2020-05-07",26.3007
"2020-05-08",27.0267
"2020-05-09",27.2981
"2020-05-10",26.5753
"2020-05-11",26.2858
"2020-05-12",27.0879
"2020-05-13",27.1999
"2020-05-14",27.0367
"2020-05-15",26.5755
"2020-05-16",27.1727
"2020-05-17",27.4921
"2020-05-18",26.7593
"2020-05-19",26.5269
"2020-05-20",27.5905
"2020-05-21",26.2491
"2020-05-22",26.2684
"2020-05-23",27.6526
"2020-05-24",27.2568
"2020-05-25",27.4451
"2020-05-26",27.08
"2020-05-27",25.8353
"2020-05-28",26.2463
"2020-05-29",26.4437
"2020-05-30",27.0358
"2020-05-31",27.1118
"2020-06-01",27.022
"2020-06-02",26.8533
"2020-06-03",26.4339
"2020-06-04",26.7441
"2020-06-05",27.3393
"2020-06-06",25.0176
"2020-06-07",25.2268
"2020-06-08",26.3074
"2020-06-09",27.1365
"2020-06-10",26.7525
"2020-06-11",26.1688
"2020-06-12",26.3116
"2020-06-13",27.2764
"2020-06-14",27.1161
"2020-06-15",27.1682
"2020-06-16",26.2868
"2020-06-17",26.782
"2020-06-18",27.017
"2020-06-19",26.9394
"2020-06-20",27.3197
"2020-06-21",26.0545
"2020-06-22",26.8568
"2020-06-23",26.6493
"2020-06-24",26.5974
"2020-06-25",25.622
"2020-06-26",25.5012
"2020-06-27",26.3544
"2020-06-28",26.5745
"2020-06-29",26.0305
"2020-06-30",26.2568
"2020-07-01",26.655
"2020-07-02",26.8439
"2020-07-03",26.3036
"2020-07-04",25.942
"2020-07-05",27.0983
"2020-07-06",25.8234
"2020-07-07",26.7783
"2020-07-08",26.2662
"2020-07-09",25.585
"2020-07-10",25.3316
"2020-07-11",25.0917
"2020-07-12",26.0837
"2020-07-13",26.4521
"2020-07-14",26.7017
"2020-07-15",25.761
"2020-07-16",25.004
"2020-07-17",26.7005
"2020-07-18",25.9672
"2020-07-19",26.3346
"2020-07-20",23.7963
"2020-07-21",25.7123
"2020-07-22",25.6805
"2020-07-23",24.7785
"2020-07-24",25.083
"2020-07-25",25.2547
"2020-07-26",25.5644
"2020-07-27",25.7833
"2020-07-28",25.3541
"2020-07-29",25.612
"2020-07-30",25.0939
"2020-07-31",26.1118
"2020-08-01",25.8169
"2020-08-02",25.0769
"2020-08-03",25.0579
"2020-08-04",25.5908
"2020-08-05",25.4515
"2020-08-06",24.5564
"2020-08-07",25.5544
"2020-08-08",25.4484
"2020-08-09",25.0924
"2020-08-10",25.6334
"2020-08-11",25.1613
"2020-08-12",25.8888
"2020-08-13",25.8371
"2020-08-14",25.8986
"2020-08-15",25.7887
"2020-08-16",26.0225
"2020-08-17",26.1987
"2020-08-18",26.2662
"2020-08-19",26.3709
"2020-08-20",26.5732
"2020-08-21",26.5847
"2020-08-22",26.4009
"2020-08-23",26.3889
"2020-08-24",26.4706
"2020-08-25",26.3159
"2020-08-26",26.2476
"2020-08-27",26.6234
"2020-08-28",26.1965
"2020-08-29",26.0761
"2020-08-30",26.2944
"2020-08-31",25.7763
"2020-09-01",25.0039
"2020-09-02",23.9303
"2020-09-03",25.4659
"2020-09-04",25.9214
"2020-09-05",25.0254
"2020-09-06",23.6866
"2020-09-07",25.8554
"2020-09-08",26.2524
"2020-09-09",25.1208
"2020-09-10",25.5466
"2020-09-11",25.8114
"2020-09-12",25.388
"2020-09-13",25.2124
"2020-09-14",25.356
"2020-09-15",25.5158
"2020-09-16",25.8946
"2020-09-17",25.7265
"2020-09-18",24.7848
"2020-09-19",25.5898
"2020-09-20",25.124
"2020-09-21",24.69
"2020-09-22",24.6812
"2020-09-23",25.3449
"2020-09-24",25.1244
"2020-09-25",24.8214
"2020-09-26",25.5638
"2020-09-27",26.1544
"2020-09-28",25.5635
"2020-09-29",25.0643
"2020-09-30",24.555
"2020-10-01",25.8411
"2020-10-02",26.527
"2020-10-03",26.064
"2020-10-04",25.8202
"2020-10-05",26.1017
"2020-10-06",25.8975
"2020-10-07",25.5013
"2020-10-08",26.0588
"2020-10-09",24.6473
"2020-10-10",25.5745
"2020-10-11",25.0895
"2020-10-12",25.5468
"2020-10-13",25.7567
"2020-10-14",25.2683
"2020-10-15",25.1305
"2020-10-16",25.6461
"2020-10-17",25.6775
"2020-10-18",25.9808
"2020-10-19",25.936
"2020-10-20",26.0653
"2020-10-21",25.6499
"2020-10-22",25.4208
"2020-10-23",25.741
"2020-10-24",25.7568
"2020-10-25",26.0373
"2020-10-26",26.1525
"2020-10-27",25.6037
"2020-10-28",25.5627
"2020-10-29",25.7925
"2020-10-30",26.0653
"2020-10-31",26.1714
"2020-11-01",26.5268
"2020-11-02",26.1533
"2020-11-03",25.9196
"2020-11-04",25.3603
"2020-11-05",25.6461
"2020-11-06",25.3538
"2020-11-07",25.399
"2020-11-08",24.909
"2020-11-09",25.2751
"2020-11-10",25.5637
"2020-11-11",25.866
"2020-11-12",25.7148
"2020-11-13",25.739
"2020-11-14",26.1324
"2020-11-15",25.8475
"2020-11-16",24.9686
"2020-11-17",25.1687
"2020-11-18",25.4586
"2020-11-19",25.8011
"2020-11-20",25.1837
"2020-11-21",25.0713
"2020-11-22",25.294
"2020-11-23",25.9485
"2020-11-24",25.7118
"2020-11-25",25.7811
"2020-11-26",25.8867
"2020-11-27",25.3394
"2020-11-28",26.067
"2020-11-29",26.5788
"2020-11-30",25.7482
"2020-12-01",25.7288
"2020-12-02",24.8582
"2020-12-03",25.3223
"2020-12-04",25.2968
"2020-12-05",25.6471
"2020-12-06",25.5008
"2020-12-07",26.3888
"2020-12-08",25.5906
"2020-12-09",26.1265
"2020-12-10",24.8874
"2020-12-11",25.3049
"2020-12-12",24.9335
"2020-12-13",25.1299
"2020-12-14",24.8986
"2020-12-15",25.6283
"2020-12-16",25.3319
"2020-12-17",25.484
"2020-12-18",25.5118
"2020-12-19",25.4219
"2020-12-20",24.4748
"2020-12-21",24.9673
"2020-12-22",24.2462
"2020-12-23",25.3928
"2020-12-24",25.3115
"2020-12-25",25.2837
"2020-12-26",24.9989
"2020-12-27",24.9353
"2020-12-28",25.3612
"2020-12-29",25.8449
"2020-12-30",26.3339
"2020-12-31",24.4358
"2021-01-01",24.1686
"2021-01-02",25.3074
"2021-01-03",25.5218
"2021-01-04",24.7472
"2021-01-05",25.0217
"2021-01-06",24.923
"2021-01-07",25.8268
"2021-01-08",25.5305
"2021-01-09",24.2083
"2021-01-10",24.645
"2021-01-11",24.7177
"2021-01-12",24.8166
"2021-01-13",24.5355
"2021-01-14",25.1351
"2021-01-15",24.383
"2021-01-16",24.6356
"2021-01-17",24.8917
"2021-01-18",24.7057
"2021-01-19",25.3039
"2021-01-20",26.3493
"2021-01-21",26.1647
"2021-01-22",25.9729
"2021-01-23",25.0804
"2021-01-24",25.6279
"2021-01-25",25.7346
"2021-01-26",24.5872
"2021-01-27",24.9194
"2021-01-28",25.6269
"2021-01-29",25.5784
"2021-01-30",25.362
"2021-01-31",24.9917
"2021-02-01",25.8383
"2021-02-02",25.9897
"2021-02-03",24.9094
"2021-02-04",25.2623
"2021-02-05",25.5641
"2021-02-06",24.736
"2021-02-07",25.2718
"2021-02-08",25.1471
"2021-02-09",26.117
"2021-02-10",25.7181
"2021-02-11",25.3074
"2021-02-12",25.7889
"2021-02-13",25.9334
"2021-02-14",26.0197
"2021-02-15",25.8077
"2021-02-16",25.6973
"2021-02-17",25.8982
"2021-02-18",25.7313
"2021-02-19",25.997
"2021-02-20",26.208
"2021-02-21",25.8391
"2021-02-22",25.7736
"2021-02-23",25.5716
"2021-02-24",25.8078
"2021-02-25",25.8099
"2021-02-26",25.6517
"2021-02-27",25.4899
"2021-02-28",26.1803
"2021-03-01",24.8925
"2021-03-02",25.3374
"2021-03-03",25.6153
"2021-03-04",26.0081
"2021-03-05",25.9376
"2021-03-06",25.0351
"2021-03-07",25.8204
"2021-03-08",25.3538
"2021-03-09",25.8623
"2021-03-10",24.7274
"2021-03-11",25.4203
"2021-03-12",26.616
"2021-03-13",26.9413
"2021-03-14",26.3943
"2021-03-15",27.0886
"2021-03-16",26.5589
"2021-03-17",26.5032
"2021-03-18",25.6713
"2021-03-19",24.9282
"2021-03-20",25.8288
"2021-03-21",24.9473
"2021-03-22",25.8843
"2021-03-23",26.3553
"2021-03-24",25.2658
"2021-03-25",24.931
"2021-03-26",26.6159
"2021-03-27",26.068
"2021-03-28",24.5612
"2021-03-29",25.2946
"2021-03-30",26.5717
"2021-03-31",27.0623
"2021-04-01",27.0341
"2021-04-02",27.0923
"2021-04-03",26.7405
"2021-04-04",26.2876
"2021-04-05",26.9468
"2021-04-06",26.6023
"2021-04-07",25.8507
"2021-04-08",25.9579
"2021-04-09",26.4372
"2021-04-10",26.1333
"2021-04-11",26.1721
"2021-04-12",25.8354
"2021-04-13",26.0377
"2021-04-14",25.5524
"2021-04-15",25.712
"2021-04-16",26.0297
"2021-04-17",26.362
"2021-04-18",26.3961
"2021-04-19",27.0907
"2021-04-20",26.9328
"2021-04-21",26.4208
"2021-04-22",26.9569
"2021-04-23",26.087
"2021-04-24",26.7031
"2021-04-25",26.8979
"2021-04-26",27.4098
"2021-04-27",27.1775
"2021-04-28",26.7021
"2021-04-29",27.2418
"2021-04-30",26.1617
"2021-05-01",26.3484
"2021-05-02",26.3316
"2021-05-03",25.7721
"2021-05-04",25.7072
"2021-05-05",26.6017
"2021-05-06",25.9192
"2021-05-07",26.0138
"2021-05-08",26.5888
"2021-05-09",26.6605
"2021-05-10",26.3339
"2021-05-11",27.2027
"2021-05-12",26.0392
"2021-05-13",25.5203
"2021-05-14",26.4294
"2021-05-15",27.052
"2021-05-16",27.4859
"2021-05-17",27.8098
"2021-05-18",27.5723
"2021-05-19",27.1227
"2021-05-20",26.1616
"2021-05-21",24.9959
"2021-05-22",26.5191
"2021-05-23",25.4319
"2021-05-24",25.6967
"2021-05-25",25.7693
"2021-05-26",26.0222
"2021-05-27",26.5727
"2021-05-28",26.9562
"2021-05-29",26.7073
"2021-05-30",27.1596
"2021-05-31",26.9017
"2021-06-01",27.06
"2021-06-02",26.7351
"2021-06-03",25.3852
"2021-06-04",25.666
"2021-06-05",25.5516
"2021-06-06",26.0839
"2021-06-07",26.147
"2021-06-08",25.0964
"2021-06-09",25.5252
"2021-06-10",26.641
"2021-06-11",26.6346
"2021-06-12",26.3467
"2021-06-13",25.5403
"2021-06-14",25.8115
"2021-06-15",26.6189
"2021-06-16",26.4747
"2021-06-17",26.7583
"2021-06-18",26.9453
"2021-06-19",27.2213
"2021-06-20",27.0148
"2021-06-21",26.8795
"2021-06-22",26.0225
"2021-06-23",25.8676
"2021-06-24",25.7334
"2021-06-25",26.2094
"2021-06-26",25.6427
"2021-06-27",25.4667
"2021-06-28",25.888
"2021-06-29",25.689
"2021-06-30",25.9137
"2021-07-01",24.9685
"2021-07-02",25.8037
"2021-07-03",25.823
"2021-07-04",25.2392
"2021-07-05",26.3697
"2021-07-06",25.8548
"2021-07-07",25.8961
"2021-07-08",26.0729
"2021-07-09",24.8706
"2021-07-10",25.4339
"2021-07-11",25.7836
"2021-07-12",25.9469
"2021-07-13",26.6692
"2021-07-14",26.4019
"2021-07-15",26.1049
"2021-07-16",26.4022
"2021-07-17",26.2642
"2021-07-18",26.3526
"2021-07-19",26.6045
"2021-07-20",26.6309
"2021-07-21",26.6096
"2021-07-22",26.2917
"2021-07-23",25.5876
"2021-07-24",24.9568
"2021-07-25",25.3606
"2021-07-26",24.5592
"2021-07-27",25.9848
"2021-07-28",25.8975
"2021-07-29",26.5571
"2021-07-30",26.8126
"2021-07-31",26.5529
"2021-08-01",26.0315
"2021-08-02",25.8667
"2021-08-03",26.133
"2021-08-04",25.8978
"2021-08-05",25.9551
"2021-08-06",25.608
"2021-08-07",25.5611
"2021-08-08",24.7732
"2021-08-09",25.3072
"2021-08-10",25.7155
"2021-08-11",25.6286
"2021-08-12",25.2813
"2021-08-13",25.8006
"2021-08-14",25.939
"2021-08-15",25.6454
"2021-08-16",25.8279
"2021-08-17",25.5907
"2021-08-18",25.4123
"2021-08-19",25.8521
"2021-08-20",26.2731
"2021-08-21",25.1616
"2021-08-22",24.957
"2021-08-23",25.425
"2021-08-24",25.467
"2021-08-25",24.8612
"2021-08-26",24.5713
"2021-08-27",25.7249
"2021-08-28",25.2108
"2021-08-29",24.5165
"2021-08-30",25.441
"2021-08-31",26.1093
"2021-09-01",25.783
"2021-09-02",25.054
"2021-09-03",25.0233
"2021-09-04",25.087
"2021-09-05",25.2505
"2021-09-06",25.6233
"2021-09-07",25.6179
"2021-09-08",25.4557
"2021-09-09",26.1162
"2021-09-10",25.8446
"2021-09-11",26.1165
"2021-09-12",26.2958
"2021-09-13",25.7684
"2021-09-14",25.8958
"2021-09-15",25.6963
"2021-09-16",25.3713
"2021-09-17",26.0808
"2021-09-18",25.902
"2021-09-19",26.5462
"2021-09-20",25.4838
"2021-09-21",25.0577
"2021-09-22",26.1131
"2021-09-23",26.0133
"2021-09-24",25.8125
"2021-09-25",26.1601
"2021-09-26",24.9058
"2021-09-27",25.7443
"2021-09-28",24.677
"2021-09-29",26.5659
"2021-09-30",26.0375
"2021-10-01",23.6917
